40573 42422
78425 62403 27522
75766 -1684 -92078
32487 61584 -65989
62854 -67515 31756
68097 -44525 11428
32189 47350 52801
20601 -27764 -49745
62606 -94054 12301
22677 35726 4038
27928 29054 52119
16059 -89700 52486
26670 82250 -52453
64722 14592 42
77529 -10733 13121
81265 59348 -54544
76656 -48000 -51251
55899 -6043 -41636
75598 63627 30508
40444 16206 3108
29981 -68574 47665
62668 -84233 9637
17571 -62779 39440
70024 86651 -30568
56521 -63079 -34895
77280 -4771 -83893
3748 -5885 -23661
38894 -72956 8483
54594 -78484 -94484
73752 -26664 -57762
12424 4199 91680
78233 -48600 29897
61611 22069 62392
11210 -78308 -65944
20758 -61144 30990
50808 92094 93605
16950 -42147 -10822
39067 31538 62024
65423 -91145 -22262
52668 59182 -90492
8934 36618 -55374
73871 78958 -61070
47978 76312 -4105
36956 87769 -12115
80489 18647 68012
80832 -38203 2878
25420 19579 -49035
32433 41508 -23809
31405 53140 -87810
41666 19878 36485
1776 -32369 99839
72915 29356 -12041
44084 -97546 95102
5628 -93209 -14610
55107 -58000 -99075
63107 8429 -59349
40127 15113 4771
30683 -19550 -31101
66030 88659 12720
35674 -44482 -94809
1813 56762 13606
40951 -93337 24501
61097 -8141 50085
20918 28792 17753
49243 50263 -13377
49167 10228 -90109
28020 -62980 -82855
24994 78145 62660
10987 -54846 87802
41492 10179 82052
25993 -83490 -21469
2968 -21323 50242
36397 -83845 -22824
79939 -94741 2433
4203 97487 -44690
37149 -5480 67519
65656 -86902 -41409
72188 71390 62258
82513 7627 -22376
14078 45455 -23036
23826 -60773 77880
8204 92861 44570
80371 38985 46424
43047 -67828 56440
41123 79805 -62917
5344 14875 59441
9518 -35135 92412
15536 -48488 -89165
55446 -49501 12009
50165 9062 -38948
80137 71092 -68374
27981 66636 81738
71593 65280 -56317
8087 -79162 -90300
3123 -15319 27122
51808 -62118 -95947
16371 -53806 -50347
74150 63188 85028
68501 44782 70494
74110 -27010 95635
51629 -60964 -85168
28619 -78160 27733
82264 -21143 20762
58884 32713 -51232
70845 -42006 -95914
75143 95542 -10908
77067 56056 -8936
35096 -24475 45273
12298 2789 3400
34249 -11951 -64823
26076 -85235 -45493
73982 -8148 28533
20629 -59685 -22114
1456 1935 -55622
55557 -25464 -6753
50499 -40847 41055
25903 -72348 -48887
23848 17939 6473
16063 46044 59790
54161 11403 2672
46075 67212 48541
28561 97496 49319
4682 44034 -20198
75421 58532 64464
36057 -84770 18923
66704 -77605 72943
51926 84416 15228
52834 -21636 24677
55726 68347 -42624
46212 -69569 -46443
71958 -99711 -69989
66272 93922 -95266
7438 45089 97796
21546 98442 91312
69768 -28870 -94765
82516 -80171 83137
32453 -30958 83879
12035 -26252 -94836
67389 -19957 -58973
7002 28790 11711
12476 81071 19622
68710 -49664 -848
37857 59490 -79174
68323 -17206 -24362
75490 1720 54628
6602 -60968 27809
81695 48411 35109
21245 -12995 24210
22812 -20931 99409
69441 42628 7252
13511 94415 92239
71553 -5245 -48367
48535 67426 24969
12013 56799 -86619
60549 27809 -1173
57877 -95361 23331
35046 -87981 3532
5983 40852 -25936
50175 -25616 -95710
74075 4934 20911
46078 -54694 -59999
77032 -19692 -46174
5624 33801 -60624
58953 -82818 -80946
29691 -3401 -22216
16466 12589 61267
73509 78568 -16507
75260 55312 -38544
48133 -74969 -79803
14423 -63116 -94313
16698 -41660 11255
78925 -69420 -65696
46648 90279 -81966
19647 -15226 -20879
12710 -66862 -23607
75910 98694 -70932
57016 10953 32343
50247 63050 -73
48818 76239 79140
65894 -48355 -75744
17244 -2274 74680
40833 -81292 -42605
54826 73897 59552
32768 -23387 -86043
37227 -52168 98181
52817 -89080 -73396
34271 -35144 11776
62511 -51456 1578
65317 67151 -84719
61175 -33293 42750
64529 -23116 13678
922 -36219 -93594
46355 -48484 -66136
71590 57518 -8903
11600 -87669 -65472
2769 -3586 18493
45199 -70165 -60627
11741 67247 -43222
69497 -43345 -14968
31599 6919 25965
66611 29524 85604
31786 -43831 89904
81761 -88905 -23573
2289 -58123 54986
31081 -47230 88967
9754 49653 -31193
69576 -39365 -92264
82333 8919 45184
50794 -64218 -11247
54863 -14512 60774
38216 73817 -12043
56746 -69592 -53965
73260 -50186 -95721
79365 9474 99559
44896 1487 28542
42216 33336 85488
63963 -58425 41630
11738 -89539 26332
76344 -92187 72946
12122 -85151 53388
82742 96202 30102
45362 -75530 -89907
10793 -64775 -99217
71445 -52451 37191
54407 -67197 48636
31215 76941 28703
63392 64083 -53097
59748 -71385 40555
2477 48784 94346
56170 -16600 51686
60207 -91699 -49868
54091 -43054 8014
58131 -96829 -39593
31323 -88898 14144
31369 -30962 46024
70207 -14698 -45252
78565 -46880 57162
66889 79182 -26458
76955 -25675 -65662
11798 65927 -80668
54740 98970 -13082
36775 -99789 -91084
52476 -23048 11348
25077 2650 64241
54908 -82745 51342
1213 -29282 94293
42486 48404 5040
52650 51596 37322
35641 84353 13724
73920 87449 -18796
18597 4125 73738
33209 -48254 19487
40331 -9924 -23053
72068 -71206 59372
22256 -31021 72638
73355 -69741 -47999
8680 -21430 -46293
76702 38386 1723
80498 8283 -51215
11213 83837 -71490
59104 62733 -37654
16875 38129 -40462
47678 57959 32431
45230 63425 80459
73417 -76307 -65518
29586 -51885 77590
77307 23154 10458
13038 -76974 -36466
63639 -90749 42043
45053 -75836 65588
40532 -56147 -55222
76180 25783 -80777
24649 12166 -63333
41945 -18544 -73784
3420 -71273 38599
12936 -33478 -98724
11235 -19834 -79858
12900 -78247 -10189
80159 -61333 28997
38305 45811 -4574
39174 4067 -39833
7638 -83733 20591
3860 57836 -39774
23934 87940 67617
80502 -26832 6507
65265 -93550 65792
994 71931 -68918
1153 37358 -24530
13642 -98610 -90725
33589 37747 -47502
57015 -58849 67716
81696 58056 83826
60683 -82662 -9954
55381 33528 -67341
11033 92642 90394
53868 -34785 65193
21289 61463 32278
72658 -69469 13759
22532 40188 -31683
23409 -84837 -44263
54320 -76627 5175
14730 86571 -44344
49213 30776 -52915
54023 90283 -65976
57559 72220 -21880
76105 -24069 -61588
22360 9102 88074
72435 18724 -59643
38439 85764 -60236
62381 -14075 -22190
23711 61766 -42478
81485 10920 44465
30508 51998 47630
62693 91435 35578
41309 -21156 89101
432 62928 27594
11645 -39768 58135
25178 20776 47476
25152 8057 4646
27800 -12831 27385
22119 27333 -5302
28222 58681 -10125
18581 -51035 -55248
48897 12964 79094
22145 -28830 63482
66365 -94867 6930
62691 -26742 -76715
65002 -7179 91817
48671 61251 51106
55826 -92155 88832
22763 -84599 -2395
1928 -14115 61869
15309 -61541 11284
61015 21616 10904
25586 89321 86330
15639 60585 -99837
25695 36199 85781
49636 -91020 40117
37770 2193 -9644
4210 -4091 -90843
30035 92241 -57789
76232 1651 65185
65252 57374 -88861
56179 -13855 80632
5657 55894 -99443
41066 93492 -2134
80028 91660 39502
19451 14098 -35544
43048 -99105 82511
82810 13757 13147
58462 10013 -79947
35845 -72683 83741
57137 -57369 -41386
48138 -46424 -3424
48090 73240 -58837
61018 -52864 -35791
73711 390 -9634
14497 4171 52981
4712 -54087 -39377
8266 77724 79418
6767 -69247 -38099
19229 -86974 -47920
75004 -67991 7900
26962 -62800 -64502
36103 -24988 69271
79567 4095 82936
81429 81560 -10960
4072 -43435 -48936
73776 51801 -51579
62025 -98301 -48797
21083 49422 12897
15522 -26912 -57765
24896 -45310 86850
61626 -45636 -63825
20406 -12447 25972
42124 -10730 -35795
70979 -92513 85150
17393 -24026 11556
3477 -69368 -59900
42907 -72364 -53943
7692 -51387 -7022
38015 30983 22722
5712 96936 87204
17165 -43527 97775
74343 -63449 -2076
76840 -32519 14633
32896 88181 -5179
80063 -54610 90272
78652 -83096 57518
74549 -4247 86855
22272 -97234 -30461
71297 87995 73506
65151 6192 -67191
70242 -87379 -89286
27858 32407 -39592
38069 18115 -12535
40449 -7836 -89511
54523 16831 -90974
54692 25365 -35863
77647 70937 -11687
71624 60420 -92127
23445 -53779 -82108
69827 -6760 -14141
38759 49968 65247
31412 95909 22979
29011 -37775 -45473
48491 -8533 -74876
79059 -50061 63906
66858 38520 -46809
32338 -96841 -328
70689 -98227 -87049
10532 -92216 98427
69167 32568 83845
67378 -87179 73435
34921 14714 -54021
6733 -6983 -4494
4569 -75192 -70413
52782 87705 -26575
20931 -38123 11901
29338 -77043 -23188
44649 92550 -8767
54953 49514 -49335
38079 82996 91695
71738 78233 -86904
32751 -13216 -44687
30334 58681 -48514
78609 23172 -13220
71499 80003 76557
60664 -72249 75140
51542 -19748 96212
19550 32625 17971
53921 82055 38601
68076 -40664 13750
74162 23075 9553
3624 34012 57422
29744 -32222 -87889
70999 12227 -65208
66840 -67087 65386
10988 98702 -70677
63051 76694 -8439
81384 -33419 89436
26335 3955 -79156
34295 -16792 -72640
14831 -96226 62724
51040 15867 95481
55114 -43410 62789
17891 9229 -83904
63794 43876 -86365
32998 -98516 35789
64924 17247 11070
50210 -10910 -10177
63642 63085 -81953
16584 95595 -88240
32135 52228 -36455
11160 69301 37742
63099 58734 67288
52642 -78590 -59858
20846 -11016 78581
13246 -84760 36250
31844 41367 -6335
34004 -53244 92750
56445 18574 -21513
12107 28308 -59835
51168 84798 73695
44376 30741 -8601
43320 -64795 46262
13066 -29611 -15325
77613 -49970 62993
52026 91277 -87153
5335 -9216 -22664
72512 -92691 80837
59908 -54382 -2931
70757 24335 56715
69150 4620 34470
79644 -90891 55177
55919 73329 -92067
19724 -4448 -96289
19620 17593 -79470
13897 10530 5637
30985 -68218 -57215
44265 37569 10055
56505 15416 25799
55468 63200 -59504
3042 53175 -32125
2790 -67305 45864
19492 -33228 93350
14496 -13304 -24373
67491 13520 -27209
23664 84044 -39457
82102 -59004 9021
30614 -87980 40285
70523 62653 6633
57654 94534 -43321
57768 21454 -69013
4285 55276 -19661
39201 78173 94079
77849 58936 44839
18011 -11219 -75641
60983 -99571 -48757
75447 -20624 -13452
24327 98818 20965
63685 -9982 37440
39410 71935 -47147
5422 -20262 79232
47588 -93308 -18662
68319 52596 -90364
3554 -50761 56883
32510 -51890 34391
26523 -93143 93909
78825 -32772 -36527
47600 -39748 -46241
22033 19996 35713
13601 -63028 84897
72072 34112 -79398
22 71235 31300
73953 89498 64053
14163 17995 -24820
73275 8448 35985
25086 -65028 -26615
74881 2205 85426
33781 -31669 66317
23973 92215 -63380
77760 -17020 -17943
33178 6754 51935
74195 85265 80210
21235 63246 -33825
786 61767 35394
77987 -55533 -65867
58599 -68261 66941
21149 -52320 -85000
60233 -57847 -99581
1523 -85242 -45136
11367 46398 273
52305 17049 -29719
77173 37007 -9646
25002 90065 -97490
20250 -20672 98657
35326 -68153 24486
4620 87027 -49917
45644 -12565 -39281
21576 24835 63144
76621 -12152 -84916
22956 80276 -89156
50459 15607 -11656
76404 51368 35383
32970 34853 -10248
26888 -73202 10434
5927 11984 34089
33119 73708 -30923
15855 -47685 31569
78700 88131 -98759
70698 58229 -45132
81932 43519 -35636
74572 -15785 -98716
14243 -92451 63770
51448 -64622 -24707
73317 -83191 -26754
28828 26072 1817
51015 719 21420
10993 -95210 -90881
49706 94384 -65824
3541 12474 -9066
37445 -48566 46335
73296 -88332 -49263
67067 -86222 -33253
55135 85183 -42993
5413 -82655 94628
24427 66657 -85293
63073 -89848 -57022
63800 44308 61826
67316 -44969 -46618
51478 33369 66134
46600 -88845 -8756
81216 -75984 -34240
53933 -1887 48338
78106 75037 2623
73704 -42150 -25523
8046 59385 -69186
58608 99168 -76473
75853 -13588 55025
6895 1017 60732
19438 21943 -92590
24774 85012 -85891
74190 -54546 86980
61862 -90244 27682
8729 97658 -698
42995 98679 69385
57450 -99297 46384
62382 89682 53426
48200 -25517 63602
20544 -76650 38367
79951 -73228 30583
21709 -97598 56152
73927 86000 92549
39059 13578 70798
55368 46456 67498
35133 -59800 25675
49221 -35421 -59548
22283 -72861 -8853
27538 -18476 3153
71311 -48793 20051
38465 -22783 -90331
533 46661 40802
82207 34435 -81946
63449 -41021 21379
53729 -63140 -2660
45896 -70880 67791
58816 -37380 -32294
75539 -3048 96918
8953 -77528 35405
61652 -37960 -93182
36604 76256 85512
36280 -98340 -11706
21993 17248 -58607
65471 17848 -61213
77593 81809 74883
35825 94858 -42676
29855 -76339 -8572
35604 -65625 38724
25610 -23176 82407
16917 -91154 -86569
50487 -76898 -52981
50607 69323 -8653
41761 -29715 -10043
1369 52223 1538
25741 80742 -98576
67384 -86886 48063
69362 -58890 52109
58288 -92918 -93178
22019 17021 81615
58035 -54780 98560
27958 12387 -70785
82575 -25708 52695
29969 -94741 40669
59706 -72802 2076
81743 -33011 -73626
39159 26432 -44746
22351 -85672 68725
81749 -26584 -44984
16757 47809 -1028
62127 -11637 8544
20081 31050 31666
16344 27811 -65150
11497 -68865 87494
7328 -19690 -77089
74628 -18023 12711
59318 -84546 -79677
68810 -55701 -41376
76655 58932 73233
65629 15763 94331
25620 72930 -6699
57250 77350 -76673
54450 -94386 68312
61236 -34835 -637
18511 79880 -28712
74292 70053 -40548
4191 -31858 -82996
13091 15763 -47198
20851 -13873 -37629
70944 -35339 -67224
72514 4846 -35152
26629 9287 -2369
46618 49363 -97434
50072 -319 38954
37854 35571 24253
72391 -68080 -20645
71761 -66691 71967
73710 -50309 41376
62174 -63956 -46695
43544 1261 -61922
40804 -62423 -77783
7417 -53323 -25779
76411 45434 44977
29769 2509 85410
60025 -91549 44738
17771 48056 -46051
35919 31287 18623
44239 -62641 12315
15857 4953 81297
1790 64379 -36832
39294 -16689 -89040
46279 -23364 56775
17628 -54985 -83654
53154 8071 85
19368 -54617 -14086
17037 90386 -75338
598 -24029 -67475
25326 22225 15641
20493 -42570 22477
73111 50094 47251
52937 2006 5486
3623 66336 80597
47817 24712 47479
14656 25514 -64120
55965 68043 86965
3686 -80660 94757
2940 -49548 39516
68162 -23410 77303
78758 33789 -35113
49210 16071 16862
15846 -84344 12591
32184 -17086 -69293
28159 88873 67477
27293 -13496 62868
11126 94415 37932
48001 74689 -17410
77672 -2734 -63868
23509 -29214 -44864
28011 82690 -35724
69443 43079 94230
34630 -60779 -26873
58799 94146 90691
38307 88482 15593
3016 22038 -47216
29593 -76795 3733
26954 94673 -25584
37125 50263 -68103
23246 -36050 46227
73848 -32841 90448
15348 4599 48157
10522 -60247 61118
27626 -67630 -28852
26017 -60865 31446
9455 61455 65541
2019 36369 -57849
5535 -44207 -9803
64965 -26728 -62632
77511 93915 75449
65760 63854 -71984
22857 55412 -32333
69630 -44116 -65401
68479 39149 -78726
1673 76093 -57000
46862 98981 -88841
44392 -23527 -68531
50437 -38359 77702
64035 -97330 -27971
27528 17787 48251
70552 -21161 27666
30822 -77686 93324
46946 -5788 -86300
5646 19493 -21399
18970 73406 66270
18123 90805 -75932
1343 71802 -77541
61274 43563 75291
9660 81868 97794
58587 51761 96533
65950 -85877 21569
62837 22339 -69585
26337 -80396 54411
11142 -61771 27385
43861 44091 -59664
74504 -54663 -58671
16045 66929 75666
79919 -85481 20256
65665 -45843 51749
68272 31197 97655
15968 85893 52259
159 -58872 -95508
5719 -35904 89584
74148 42461 51097
30680 -71920 -48710
42494 -46844 59604
54263 -53156 56796
26693 -48039 99482
47232 35343 75899
26360 95065 84517
55115 77981 -41510
82080 -19836 -80058
79230 32458 68979
22407 33285 15780
61581 -22478 -39196
52256 -27805 66804
11031 4939 -40243
15757 -8387 13692
80774 -11440 35753
44304 -34159 92152
66183 -5676 20958
76871 97582 -52072
47845 24180 18703
45465 34141 52515
47283 85534 -55003
23527 -21045 -91988
55528 -87074 -52445
59539 20193 50744
39459 25522 18456
9497 -28746 -90209
18114 -42856 943
30662 -94509 -80333
36293 98862 -36233
67696 -92582 17091
63052 99719 -4402
1379 -12456 85478
46828 -94584 3080
60838 26344 89435
63705 -56117 -53135
10859 790 42765
29363 -49449 89054
26226 25632 24200
50980 -35091 -11728
13896 96155 -83144
1374 18832 -54962
10063 -43 83381
60222 -18281 -75622
63862 -37433 2504
36869 -50428 81360
22983 -55020 63455
32213 88255 20770
56657 48371 47019
1209 36429 -56348
25447 -44132 41995
11684 48827 35794
15270 73212 -88297
21855 49147 66810
73023 -56973 -73709
81880 88588 -78052
72329 -41876 1431
9597 -12078 -7035
49904 -30258 41574
33196 7244 -90375
27305 44173 -8276
48447 -98515 1610
62539 -91766 10139
1461 98250 -48331
17940 57849 -95299
41386 -18504 46520
53970 81583 50330
22196 2108 81132
34070 -26282 -49883
81915 -58370 -60295
56206 47451 90577
25997 43498 34811
75846 -44038 -43955
13000 33212 -11635
36465 78158 -58271
40054 1763 -30845
56401 36387 -12958
1220 44707 84593
7162 -14688 -80382
60949 77970 -41673
23362 -14410 -38097
66399 90499 -68561
18666 54181 85189
23438 -82530 75571
21226 70367 -27395
24965 -74548 -19167
54678 -59103 -81273
71281 85990 76377
59850 37144 22978
60763 -33463 -78886
1485 -11265 -94192
65605 52351 -25560
79091 -57453 63823
12968 47936 44527
22736 86998 -67613
72787 -27480 44022
80789 -33783 75620
67329 -26406 88510
2068 -37292 -47876
36126 26818 14845
72925 77551 99073
37295 -48217 32508
28216 29223 73645
81945 -85407 73672
73708 -65664 -61064
28081 -30960 -75507
12972 -54843 82896
71442 -23076 19112
49198 47958 -53670
19574 71722 -44306
34580 -68598 -63741
76314 53683 13610
6019 -82454 82013
9863 87960 86918
15106 -79437 -43773
79683 -59163 -68958
21833 91278 27162
32414 -92341 -26187
52005 -76098 26409
66508 26160 -62083
17389 -19272 48349
16492 16218 -31537
29557 86245 -21997
5760 76512 69916
9073 36427 -84637
12996 -14521 -25197
7317 12173 -78187
52332 -55473 -74580
12717 -7462 -11398
63545 56591 -78767
44972 -81370 20873
25932 32092 28290
39848 20199 79091
6863 -12784 -43649
10367 14574 81716
13834 -29554 37784
55533 -78757 29681
50462 85737 -23978
24685 -14393 -15403
30703 -92536 -8754
37989 -83908 -73767
72521 -27156 99124
50904 -79715 48837
69051 -44761 -10105
77068 46433 -56552
37821 7419 54748
82484 -54641 -43850
79283 73116 7952
54335 -24977 -86018
26959 87761 19760
11976 -2822 -22987
29126 -53869 89720
26459 79897 2653
26542 28053 -22993
15600 -8417 -27357
12327 49062 57340
32317 -91292 -9500
64814 -77552 50248
1974 -76633 -25759
73631 -49968 -5790
64320 -34140 -44341
38940 -50134 -1781
69688 -56924 25835
836 95267 -86130
10111 76906 -25708
21984 -1838 57247
23996 55020 -53155
57903 47260 26544
4168 24557 26519
80402 31942 -58664
81822 -8275 13190
71813 69362 -26845
20478 -59854 73444
47797 67473 28872
60813 63671 80567
41468 10011 -83482
47849 89559 -66597
47982 30346 78434
3552 96568 75894
11989 57857 -59687
65390 -7152 13292
51259 1399 -35129
70185 14841 7518
34911 -15396 -43686
41483 -40333 -57537
30686 88855 9858
39460 -76203 -93006
62372 -24812 -55610
56799 60430 -98595
35580 55540 6238
20628 16026 13544
66533 15773 67629
50553 -82932 99944
45997 -6993 1696
69524 -19737 -2672
82529 86476 -78448
30058 72686 -56290
47442 -91964 87149
33545 29850 37343
36884 68335 -52598
47567 -64775 -98046
10450 -8243 -73690
66660 -38549 -21454
38705 95551 6135
35213 45607 -38159
73714 81382 38249
54861 -89806 82016
16831 8477 2842
44817 -39786 16750
41914 -6602 -59450
67079 41889 -71970
79241 -34661 42907
6261 -29129 81910
20453 -35832 -91875
45907 -47190 49752
44371 50716 55713
19380 77760 -19639
76778 -31045 -45315
70157 -53741 -68237
23315 82698 -88462
36239 -97204 -4416
59232 70273 -43833
23280 3594 96149
13311 70030 19321
10792 -95018 -8054
35503 10569 -66450
42640 93367 56892
19129 -88658 -70166
77855 -30652 4616
15654 3653 91690
55912 99572 82292
5876 47618 84181
34222 -70364 35998
45757 -41798 -18528
2733 -47119 94859
18038 11062 90659
54932 1523 -27914
33893 48063 -82567
26257 79594 -70156
29704 6801 -92802
67738 -65933 99967
29488 -25393 -39702
46196 43422 95327
12276 -24887 -18102
56467 84208 15955
79524 -45367 76978
74214 24174 -31446
80711 -96535 -73288
121 84506 -829
19270 -84494 -35320
20417 94663 18665
4227 -83367 15800
70169 -85793 36978
20052 12376 -23332
59255 -71486 10104
33562 -92233 -81509
40442 44323 96353
35290 70969 -79949
35229 -39020 29564
38406 -95317 -89306
46565 -38680 -46331
25035 -73568 -23739
78791 -6660 51107
61020 -24848 -46821
57553 94735 3508
56332 49727 -56557
37910 -37453 -17999
74097 82397 40308
78866 -46802 58610
48102 -78855 -69937
23544 41644 -64514
27849 82759 23139
80381 -28373 -22689
54784 -31586 -17209
15764 -56216 -10682
21694 -40968 7106
72397 50117 53442
50285 14047 35154
24860 8825 -50954
40541 86222 4102
8693 29209 -64276
4514 77086 -94620
26667 87954 -5870
24217 15122 -38446
33107 -3030 -74964
75198 3458 67205
19561 -94138 -73769
75968 -48147 -74351
45705 -36068 -92629
15842 -93750 -70470
26619 209 33175
14204 -67613 -56613
29670 36623 -56472
21475 -59030 5274
39581 75787 -8651
17103 22824 -18113
78285 16774 74206
29733 -3176 3441
82218 52544 42352
59325 25494 57123
17477 89510 69482
6862 -45591 23382
75777 14124 62801
48789 -64877 31465
28295 -30274 -76727
46404 -69697 87555
71286 20546 27844
44932 13614 50406
9657 96600 69446
6504 -48430 -57986
35250 -58621 21705
81929 -91700 -99900
52808 2394 -6920
81390 64141 18820
27356 -41916 -52189
54815 50525 -49845
35166 -84600 36811
36339 -29506 -58450
74503 17030 43390
54156 -61928 -8682
59064 -5971 74732
82528 32096 -45125
4230 -99520 -65618
7759 75495 72996
2908 30401 77169
59857 -33001 -28319
46549 56102 59809
81362 -85633 22564
75259 -75012 4068
27403 -62948 -26717
27972 -97815 -42632
63820 -21511 -81366
38923 41953 -48828
62285 -46364 1001
26682 48496 -3455
63616 -1850 -53012
68341 49572 82118
11792 93655 -60120
63094 -21981 -80814
8057 -3952 63909
2418 -6192 -65352
54209 -62556 -56390
79002 23109 -27998
58900 -32226 -91013
21780 30348 -74604
82903 45449 -85006
32589 36329 20528
67954 -68491 861
70498 -56916 -35277
30439 -96986 -15757
51251 34006 46624
41790 -21844 -98857
44059 -91867 -7695
9762 -23073 -52787
74936 77325 -44074
62121 -38045 83223
34201 81569 72370
28796 -92637 25517
50079 35330 -5149
16951 57416 -33526
33098 65051 -49532
72457 -9143 7919
2624 -29939 47724
58682 -22079 -25271
35353 6822 -56449
65866 34484 50352
61988 -74333 -48652
46322 -45206 29193
24810 63459 25361
74835 52016 -75106
49396 -37140 96572
40340 -42747 57276
20565 50392 34387
40008 66843 83175
54134 22658 9453
50406 -20820 64251
46421 30689 -2841
32931 -98916 -86486
54243 28015 -18957
29334 -76211 51802
30578 45853 65090
32837 55212 -83299
61572 -5307 68770
60202 62270 13390
25735 -4370 91447
60992 99246 47525
11952 -70291 12137
82570 88579 25429
32424 75700 -10519
3131 -87134 -97098
11775 -26089 -28433
7730 -82601 -83951
77839 -79549 10986
39432 -24143 99687
82165 -58729 8669
18614 -1556 -55566
63650 -73198 85332
44538 -6193 25635
639 -83877 -19159
47823 -49161 -31381
20606 -31771 69959
8575 85271 -82288
55736 82814 -67758
72637 80574 -93153
43448 17809 15502
6646 -29471 90542
72287 55609 72381
77632 60685 16606
51101 -40396 50340
48400 51158 6474
18842 42724 85035
15096 83190 -25777
26334 -23585 -79912
51447 -30856 53168
48033 83041 -48532
30386 65209 65550
73147 -26154 38090
21571 35261 -23750
16890 -82300 19672
80153 -30169 -12082
31310 7069 -83592
18968 -61484 47440
52219 -31694 87108
56896 -45684 -8047
61618 -5 35289
79958 -33229 -85178
5511 -97643 34723
79275 77037 79571
34361 -19772 -20490
3693 -18550 -60566
15010 56223 -12782
40942 -28385 -91490
1887 -22853 -65018
79583 46846 16891
66467 -13325 71494
3963 -52210 75412
16657 76845 -22504
16259 -2110 80969
60918 -35432 -9894
20786 50003 42270
49399 5989 46265
6328 -22365 -97152
21702 96883 -65761
16397 -29038 -90665
12843 119 5705
27963 -39116 -38630
11636 71729 -40178
61907 -60164 80902
56841 -40306 -16703
64325 -48237 -47566
10543 -98373 14176
9613 -95812 93049
75041 -46641 -91409
3437 -26362 44315
42204 -8695 -93725
14719 82976 98477
31138 9442 -59653
14590 -57328 68690
29464 74385 -74365
30814 -28861 -23235
75342 -21614 87681
28194 -96292 -25734
26534 -5192 -96274
61996 -17655 -56705
63586 97188 50970
4405 -62923 23038
51748 13324 -81502
22067 -42571 83518
43367 -37362 44953
80336 55939 84967
32781 -5460 -55524
4355 -34411 -68111
82037 -92632 46233
7943 -77162 16108
58060 -54928 -41586
38453 -18990 -16417
48831 24099 7100
1370 46522 84045
70389 -41526 37266
28140 -8362 -28871
30328 53745 -3678
32024 94806 92689
17261 -31881 -81869
22598 38782 -90931
67142 -36967 -20145
21197 87678 65659
55741 63586 -37902
82190 -89663 82795
29427 40092 -17490
27861 97459 34398
19924 -28763 -7020
12779 10383 -35600
60761 35495 -28720
71666 85717 -92219
82188 64913 75076
13444 7977 39383
27314 228 185
19750 66055 -48968
60898 -9863 -8494
38425 34087 54425
60084 -2513 -33000
42521 -22720 -26767
26856 -52771 -22283
45613 11149 98039
15787 22111 -46489
17916 -32712 -70184
28146 -8163 60539
65754 -19601 -93759
9709 42464 650
77611 58172 58889
67772 63760 50049
53445 -48894 51239
15693 -85582 -24699
81972 -72643 -43340
31127 37739 47554
68296 9926 -39872
78645 26809 -30721
28952 -26095 82414
1002 50236 -89705
26860 -34268 64943
32744 -83701 -77085
32951 -49726 50014
36096 62422 -62652
11731 -69591 54896
42247 24942 42301
79947 -3413 96283
2107 -19285 78989
54458 27382 -39391
3980 -66688 -69437
14212 67108 -28458
62044 -45809 -7277
29622 52517 -69227
31813 -28818 -20244
57536 21568 52409
80160 -1514 26313
20953 -79124 -77386
40753 -99634 -99958
15694 -39577 -59291
31926 -66953 1952
22059 34 -25630
12449 98691 -81939
1665 -50119 -88027
54672 -5366 46248
55895 26296 -51875
71839 -40362 -45630
63615 -27197 3095
79813 -62805 29829
48581 67217 -65926
69996 -2635 63222
28642 82003 -42219
78475 66322 25661
60463 -61477 9899
15223 13407 64979
15926 -52051 -44261
34349 41880 -74015
78538 -93768 -39946
14363 -16056 -58160
6063 29446 28662
80948 67289 -98766
11337 -11479 40115
71030 -44076 -96616
50946 -17976 -8468
21020 88290 -28465
27613 -79684 -40196
82769 43220 -93064
51887 27089 85260
1044 74479 99513
80629 84241 -89567
6047 -40437 83479
3207 -45738 -13581
42869 -78799 11733
49437 97452 77861
16428 56201 -36319
20117 -60163 92037
45393 21225 70578
69998 85182 33318
21089 -91409 -76760
19818 -68867 24641
4154 -34136 48269
40038 25771 -65938
76637 18099 -87037
70642 -928 -16975
38361 44818 36118
40652 61745 52893
34266 23784 -84768
68869 18886 39167
70235 72160 -76510
81558 71096 -61124
62748 -62979 43138
11895 -26616 -81417
19230 -26248 1861
77304 28561 -5542
20798 63835 88624
37866 1823 -98937
7418 95198 -52151
49549 -63115 -34327
12883 91343 -19312
12735 83359 37799
73894 77582 81584
31269 89153 45563
48027 -12805 60349
40910 73773 -56544
22881 -18638 -64132
33405 -25048 -78516
51195 50847 55578
3208 -57391 73530
42809 51348 -40472
41766 -54567 29843
3088 58735 -18448
28544 -73130 98099
17798 58846 57144
58481 -69755 -51620
82644 -57192 25585
29502 97721 -29578
54030 -90146 46487
12922 -14836 -980
72774 62863 85793
25698 11537 23771
11697 -14945 -86390
14709 76297 -81744
33448 -9954 27371
57702 -61773 50403
2958 70449 81417
7713 68031 57630
11252 -8632 -9534
73835 -55942 74723
21512 31662 -46276
32959 -56356 -35900
49188 76160 33877
67401 -99228 -40124
46515 8095 -19574
5004 -64123 5228
831 88748 -12872
46248 15962 -27509
52368 26461 -54221
40572 15858 26497
43738 -39304 57292
69899 -41331 -16404
