40606 40438
17008 32059 23112
80362 59430 -27929
34991 -17996 -29000
4480 83694 78848
13065 -8512 -93289
41604 -36730 -37504
1639 -85736 9072
7327 -323 -11212
38464 58209 50123
31402 23871 -42633
44950 76043 -25558
79074 -34134 -48501
67536 33383 -29485
64069 86981 87158
19546 22377 -59290
36463 -83629 -48035
10367 -70601 -20901
25969 81968 39498
53818 18511 86689
794 1436 -48102
76410 9538 87154
51344 24498 -23651
64424 97159 -70631
17549 65096 -88337
61145 22898 -24523
53552 65844 -35969
62478 10672 -92774
79618 74796 38332
62906 8587 -62118
71838 -75413 -59449
36038 -52174 47465
334 -63728 92201
19933 62539 -95356
51710 31088 56707
41198 -42963 92744
12486 -23313 69899
56699 16943 -46348
44343 57179 -16824
18129 85189 -58330
54160 -47328 -97265
4756 -52717 -32460
43745 91838 39846
34443 -39314 -40557
63596 -51537 -90540
45624 7273 59378
4345 -14937 -58328
13215 -20237 -11492
52981 24172 10182
11778 83588 99385
54459 -20437 6596
38513 -27938 8923
7101 12853 83966
65374 46619 8926
43970 90702 -24148
17318 68615 -31509
71632 -79071 -77714
16336 -22541 60595
72342 -23014 2246
41534 23538 -2125
7913 -33571 -2813
55777 -37070 77366
16269 57723 -48140
16220 36243 6064
5934 86432 -27899
72863 22841 47612
48891 52907 19288
41491 -57052 -68596
4658 11673 -15700
11029 64940 -48996
36962 -77882 -98467
59878 82254 97580
46422 76525 -37249
45885 -48770 -86589
26613 -33514 27898
29288 63123 -54292
17704 65102 71441
73831 5673 15380
27948 -29497 13223
71797 -62195 83523
2392 -38725 -82623
3371 -59011 -87152
28949 23307 -32189
51619 -88942 -27663
7857 -28639 -70146
73491 -88315 -39702
17311 -78727 76656
34659 98449 -77577
21599 -48953 -60487
7506 54736 90392
59350 83622 58359
4931 51633 78183
1594 -81589 19370
35413 -86221 -70368
6764 38632 65457
45510 -76706 6183
58646 87495 59598
21699 34704 7997
18611 66789 -18697
22565 -23796 93668
46323 -40271 -84030
59972 44950 27814
13063 -64828 21190
55119 -22419 21630
38143 54164 89596
53042 90753 66671
73847 -84066 -17979
476 75798 94802
53963 55876 -94074
26571 76160 -72829
823 -3275 50013
48320 90674 -16471
28947 -52738 -72779
51414 49791 74954
63846 73311 -15733
6096 -3356 -97467
46439 3762 -45405
11837 -62529 68002
67902 31174 -23883
69038 -78110 25
77301 -99039 93836
72616 -60875 -38496
34325 94042 43447
50527 -2795 53461
65825 9487 -20157
10606 -40678 8113
66565 28390 51430
76753 -49359 21252
3653 18965 7590
78890 69075 38339
13562 1842 -64242
48741 59395 50799
49743 -49083 -80399
23236 1727 29375
44841 -11167 73120
78501 50328 75272
50635 -49298 42543
28000 1338 -94830
73107 79264 -3207
13679 92000 68909
65196 -84822 88927
25207 -52124 70608
54216 -90609 68737
76177 2689 -75094
47093 23877 97139
56574 -46898 -21693
5683 -48854 4438
44791 51384 40306
62368 -99617 -63379
6165 -87835 19924
70498 85826 81308
20179 -39112 -21053
74003 -93476 -88637
73907 77486 -44346
45710 98273 24101
22369 19933 83317
8409 -90754 -51995
28068 85829 -52337
39327 39223 -74362
46785 -78591 -17793
68793 13953 8794
34675 42058 74743
29336 -2464 -4551
44386 -38268 69683
18466 63938 65529
71169 68637 -57626
20494 3715 21182
7734 -61170 33692
21688 -90841 59050
20217 -61106 -2341
18055 80031 -26794
34560 -94693 39796
58601 -70375 -9952
62593 -62319 -44973
1965 16200 1439
8864 -69966 -12883
73593 -77730 86532
80124 -71320 -23552
11131 -37455 15664
27601 -5587 -27142
62369 72507 -16285
38282 66127 -32803
21257 58851 65522
33005 7952 -79546
25212 -96268 50019
19437 -21482 60715
63351 -84627 13102
65658 99298 -11987
26977 49248 -18134
4356 -21584 35264
69260 -69019 99118
23258 -42113 24339
60604 -18257 76784
79613 -56401 50511
18135 67682 10267
34283 10785 61095
6893 7353 -48564
62283 -92992 59602
46129 -85300 53559
4837 -16052 -18151
54200 65573 -84137
57063 70790 -51984
56526 -28994 -53323
25835 -75830 -64038
57013 96408 -65335
24035 -79275 63009
43781 -15413 -18135
63824 -10018 67182
66232 -25905 -58327
47615 55790 -61688
33702 85698 95260
59122 56372 83410
43990 58750 -54849
80696 -39097 15804
64811 80159 81570
75710 93344 42215
26624 6989 -57786
9113 -61111 70067
1950 82560 -91930
72981 -11799 -46184
62904 -24430 74235
20971 40789 -27347
64450 -62019 -54294
78112 3506 -36294
37323 -8403 55055
38839 18319 81887
80503 18297 34933
58731 42890 -92829
26205 50414 37573
44739 58782 56432
10549 93629 11058
9772 -70577 85351
56830 -49803 81530
76589 48290 -44753
43085 11242 96744
7531 -20471 12174
58979 56081 -51280
64998 73508 94009
27825 -77294 58495
79636 11968 87602
2910 92322 1173
19333 -85092 -6283
58180 86926 -27146
36086 4615 -36811
50004 -28169 86045
55529 45059 -44398
21716 -93321 20678
40656 -28164 97432
70363 -6181 -52954
63540 -88296 -14832
56402 -85100 -7235
64767 -49284 -31521
67465 73051 -6256
77632 46979 -52258
48580 43709 74599
33117 -58183 -84887
17387 -8397 34908
2977 -60659 -86171
6127 -45511 -87365
578 -76146 5597
32441 -58394 17403
50998 -12597 20325
27799 -36190 -41780
74199 22984 75126
59163 -78179 21275
3860 -62265 5064
45109 -70886 37568
76175 -29600 96364
28006 -3272 30615
75695 76923 -81935
79300 -82279 -22907
40584 -42378 -90645
33192 93282 -99873
31864 -32430 51826
5854 37013 -6043
79698 39761 -90512
23223 -2886 -30020
74828 -56401 -72737
32160 43843 -35924
70623 62667 -77918
14884 6901 26562
76754 12933 18369
48775 -98729 76971
77641 35576 -23318
30589 -39922 -82019
2106 -45536 69484
42370 -1607 40015
33664 -95969 -71699
72570 26117 93169
29041 20164 81080
25264 -77273 -1649
21281 96662 -30864
64157 61545 82254
47687 59683 14265
62168 -68225 -13619
13783 -17131 47749
47105 -7163 41131
9244 -93794 -77060
78079 -67846 74786
26987 82069 -67168
58914 -22445 -6018
72869 -98579 -73049
45613 72065 76724
57267 -63140 -6392
21383 85725 71874
61111 -54801 7146
76387 99625 -10499
9837 -9131 -27850
949 15557 -78605
52253 59279 58138
11736 -95289 -25241
62700 13345 68913
38598 -34921 -97268
15046 -59706 -87164
8491 -89002 10666
42441 92502 15850
3845 -13238 26927
75207 55358 -54771
69595 -89853 16894
58399 -25107 70788
12140 -42297 -77665
57277 81393 79425
41531 -53987 -10268
71782 -36769 -93661
2712 25254 81908
49724 -23569 19354
47699 -18565 56179
29178 12904 -6288
11391 62415 66542
4344 -88046 16889
42122 17669 1506
77936 -10997 85468
76248 -41229 9352
36542 -19946 -83810
60104 48311 67425
13062 -67750 -94944
62118 -90312 89896
21359 81871 -3195
30563 78679 -65323
61582 -48794 -39291
37531 -22985 55902
41279 -34473 -30803
11930 -49078 -45233
10673 75448 82393
8290 -27972 23977
16201 70295 93043
67933 8657 -18333
69421 52195 3267
76871 47056 -78138
26854 -34913 91545
58050 -43451 -87579
3794 -52634 73996
45599 -40468 -33920
47119 -23719 -18433
73788 -86452 -57918
32443 45239 -54494
348 -87970 -75132
45322 29499 -87880
56644 -82678 22336
61366 -53778 -82717
68521 -5290 62681
47111 -2326 37439
10278 -18403 84554
2605 -52005 -27323
58045 -97162 -52018
51352 -12164 42708
35986 99882 -84104
45628 -49889 -49709
19152 -33653 13943
52011 88271 -17381
74662 59807 40300
61802 14191 28763
42486 19659 -51270
30744 -52823 -72047
9981 -12101 -1200
61888 -74323 -22900
35066 50064 53980
49206 -4079 45610
48184 88514 -85958
51043 -29888 -99195
7757 67884 58860
2737 -3540 -16673
33357 48743 -72413
70979 -21445 33322
5409 -3245 -79382
62061 20864 -34144
40430 51729 21312
5560 -35934 81229
66038 -96037 58788
66703 -46000 97803
58748 -15858 10663
70086 -48481 53127
75999 -74383 -98918
77634 22784 -40529
37269 -99714 -68905
31772 48301 79413
45511 66277 46124
8069 -75016 -8797
51321 -83435 10706
70322 65358 -30678
50850 80287 90848
79444 81717 -48752
59586 -58584 -96408
47732 58414 -96242
46377 31947 60929
70238 87023 66933
63374 41780 64627
71611 18271 27663
73170 86302 36928
73005 -89288 81244
1457 52243 -23997
39241 -44863 8737
71105 -23126 87811
59581 5970 28019
2620 -2298 73708
17261 55445 97124
29194 -54533 25924
59740 -34223 40932
8341 -79347 -18778
53883 -45108 28218
77945 -40752 -93636
19359 -10060 90789
61432 22200 39471
12611 89179 32745
38099 62654 -3749
52642 88996 -5089
1821 -29824 -59523
24255 -49683 46341
23274 78307 -29167
22293 -86683 -33873
14954 -48321 -68055
71855 68233 12260
1349 73613 -72985
34172 35227 79198
58902 61722 -73005
14526 52472 -63532
4635 32013 33007
14610 -1307 50132
70685 50983 -88274
4883 -14620 -86808
65444 -70463 76300
23238 65639 -94348
14842 -43144 -41087
77969 -10479 23860
61232 58567 2567
41310 32987 -17930
65018 -42327 -16361
11195 -1406 -21274
72827 5641 763
23566 -23061 48801
7176 -96344 68303
56861 25247 -26422
45148 -87901 -39252
26621 90949 59290
23389 -74201 58746
45437 67588 40043
28744 -58567 -45908
32497 19942 -31526
31442 66737 95374
28521 -41159 31835
18258 90561 20001
20292 96663 79083
24681 -46709 -15168
27243 -49153 -74544
70155 77131 -41127
36340 -40553 -26952
58635 -49160 6886
65148 -95987 33738
77822 -19307 -2170
14008 -29950 75989
24348 47854 95277
78193 -54137 -24008
5404 -32097 31932
25143 14743 32841
65656 -79611 3692
70234 -26426 30378
41312 -8788 18544
12327 45698 -83396
23991 94156 32957
35886 59123 -29896
29858 -50449 -55629
66660 82012 -66288
12029 24736 -21709
25405 93210 -61710
65877 -54499 -22996
52297 2048 -62030
56113 47664 2458
50101 62334 -63975
60301 -13945 49078
50569 -15647 34423
77648 -97797 -53630
79570 6041 16253
79315 25311 908
72892 28447 -18099
63211 -47439 -33868
36461 -68990 -94676
43241 96359 48472
80982 -34409 65838
14142 -78313 30047
36307 97297 -25501
32632 -42992 2723
3580 -87368 25401
48073 -69247 43552
30108 35761 -20618
23575 -82284 -92787
76564 55863 -10725
74715 -32088 97600
44092 -71353 -67435
24559 41723 -37999
7299 70001 71003
20552 38262 -38544
63473 -75723 25764
31958 54610 -82324
32786 -7349 -42821
32290 -64806 61287
76130 -80219 68864
21374 -60816 72855
63333 86517 62804
18054 -4941 -29807
67606 66258 -87768
79337 30304 66825
13015 86646 97112
11835 -39790 -7400
36296 38802 15199
42346 86641 82739
43476 35168 -39721
55450 44462 -58439
48751 -66627 -65777
68136 32371 79527
55072 -36385 -5340
792 54025 38604
17470 -51976 -78846
293 59884 45644
39951 83537 10977
25932 96659 26951
32265 -52025 8883
2845 -66816 2975
75002 28444 -37756
48110 82539 -31472
58231 -82378 -39267
27292 98759 -57319
35468 48894 51783
49983 955 -41491
12792 88951 -45782
29074 95957 -9721
5850 -9639 -83080
28798 -66924 -22875
80432 75487 24072
70759 -28495 -17989
61814 -29901 35349
77849 -33787 47035
79181 -69164 61845
37670 19857 -33597
68227 -34605 49261
18317 -86229 -99689
61299 -54075 -55354
46177 69018 -7376
2023 34376 -88193
58305 68598 36514
30997 93172 32762
70829 -34531 43303
70520 2319 -9714
10892 4530 14900
33897 -63014 -85211
44915 72891 -59248
65289 96367 74170
20141 40795 92056
76819 -79291 -3386
24711 -10100 68619
79376 23589 95280
15399 -82272 95609
44049 -71952 94439
60368 3226 -26455
28402 -79108 6068
72393 -30385 -60891
51294 -7609 39551
14413 28053 -83005
80224 37959 -9541
71882 -70835 -26565
74472 65176 44884
53869 -48643 -91104
16446 -90882 72549
42132 -94645 -52728
14460 81197 37396
67802 -9640 60058
53914 -82802 -76639
49442 -30461 -65064
11409 -56237 45336
47220 -5156 -81190
3400 -52141 -46876
52172 35380 -49665
32672 -43275 -4851
13684 -48808 -479
64484 79227 -83498
77525 49967 -77597
32161 -39201 -29866
70783 -8727 -68898
26482 37380 -36755
78860 -78446 72403
5638 61965 -48197
33378 -75644 37558
64130 21816 71987
9101 -99259 -61264
27724 -13650 15804
39693 -40290 -11750
47114 82968 85552
35209 75272 56841
16958 -10457 -2210
71410 -58443 80062
49160 -60272 -50084
49843 92255 43688
26288 -8137 -64378
22430 20870 -95229
59823 -86329 -20877
46260 -94132 -7370
79428 4075 37715
73500 -770 -77579
45377 72997 -86174
56601 -69384 54545
55324 45169 -39001
27662 92956 62708
69063 -76654 57471
8705 -88591 -69500
78525 -50255 -79187
56054 -85187 -44436
78457 69850 -63015
20932 -94884 54408
26398 -92029 -91898
65550 17241 23517
13554 10695 801
34453 94572 73509
33776 29902 -66395
34971 26373 569
78357 24694 -25261
54084 62316 -60768
26128 -60785 26642
76558 25543 18794
38666 46716 45564
29909 97397 -35167
62663 201 80653
32273 -48168 30591
21086 78503 -3120
46156 -14694 -69477
27450 23983 22449
61787 -48204 -87428
32552 57316 -43179
8018 40705 19684
77455 -78698 45272
79192 42198 4117
3122 -80227 -579
22849 -32719 -70502
78916 -99245 59948
23653 -36661 61308
50091 -22322 -58606
16060 40964 -44164
2639 -29861 41288
48723 52399 -57534
47618 -39698 -58961
39191 -9027 28563
8685 -39189 -26045
25260 63838 52814
17129 -71734 -36628
33918 -8462 -99331
55908 24804 -4700
1601 -85836 55995
36994 -47141 46787
52096 4600 51983
14171 53858 79133
43105 1506 40371
62520 -2809 94683
3540 48144 34152
18148 53624 37414
65090 13221 38769
5594 87827 -89153
51204 97399 -20009
6478 -3295 -96641
63962 8951 -56872
12147 -52494 41418
5737 -63030 8749
77539 8920 -20317
40693 -31867 -81074
682 71752 -18249
79668 -58381 -48687
18122 88444 94577
53011 21466 33340
10926 69899 20831
64336 16224 11960
21167 -35781 -9562
74327 20505 31039
12748 -72223 -67159
37315 12462 -27308
54192 -83392 -6218
67858 74098 72873
80504 -3306 2487
40689 40576 64558
25356 52418 17399
21217 79543 21861
51335 59062 -72545
50108 23586 1669
64822 -97130 -13233
70953 -99379 46621
31648 -75685 -22939
30771 -45376 -7652
22610 40781 48687
59171 -65648 38594
75812 60491 36892
34158 -81732 91092
17400 1371 -81525
45926 -45759 94001
61732 -59956 -92074
72229 95674 -52085
22497 -12965 11653
4582 -77273 47075
41588 89845 70087
58202 25262 -12308
75298 70608 -70876
69836 -8627 91799
36591 -52910 30605
80306 -72955 71534
49322 -88687 44602
37044 -74605 -57653
73609 -85936 32737
52044 79150 -11137
41542 44280 9355
76263 -31472 58346
22188 -51810 -36263
35762 -13055 -92044
8848 49143 65870
25654 53321 -63747
74029 -74153 77403
18690 -55946 51922
27088 -35417 -19773
66494 -64223 58108
30046 -96817 53998
8528 62222 -3144
55678 39929 -25511
16638 -53988 75212
52128 -92310 -83728
49946 29011 -4350
3151 -79183 49752
13495 66524 -88976
29628 73715 -37649
919 27527 19137
19049 7700 -49559
41071 -50285 -2106
23412 -17413 13498
32802 67405 -71871
51582 18841 30389
74757 -84862 74466
11666 -57645 84864
21860 -88723 -2964
68536 7224 62355
21619 59628 77549
43368 -31127 -42951
28837 84856 87496
29082 -85745 -83981
11794 -36643 -65989
60747 40602 -23499
1793 90925 62129
66050 51838 -84418
50138 15272 -82770
8578 23637 -62797
67328 -30571 -15672
11500 47308 -76233
50996 4610 88029
30501 -54616 89392
14565 -29812 68995
74161 -98316 47404
15405 63346 66501
27065 -90305 94266
80864 -57795 23765
54618 88667 -57611
8118 -71970 -64123
45944 -58196 -6463
24964 -92875 -69413
23352 -63899 75858
25778 11044 76302
64311 20773 35629
20104 -61687 62463
75095 -2442 -75872
10132 93722 -62088
12890 -16008 -61736
835 14050 -65540
60956 -46397 28539
31357 64323 -95385
4433 -9557 91049
28969 -16370 -76604
79180 15954 112
38876 2879 -3158
42516 84074 -48840
53313 44492 -48760
19960 -31704 73877
70718 6210 -88699
37397 62163 -33203
67238 56218 -21685
33391 11903 59501
28852 68143 6209
67184 13715 36261
24648 37027 -66345
46490 -66534 65489
58093 89005 -16907
13825 48732 -41058
15661 -20168 54022
59210 -86332 29740
62496 70412 63864
35672 11113 37807
62162 9679 -24304
13129 -64483 -29068
69826 19267 77797
73815 -48684 -85861
23041 -10843 -68798
64806 60029 31791
62045 -6004 67705
12244 63220 -39816
480 -50712 -93967
44890 -17272 85351
63133 60853 41875
38693 36547 -82875
53184 81487 -2090
21527 27904 45609
8040 -85496 12517
2889 38804 -64639
7489 4727 -27366
47829 -54136 51102
16830 83261 -25899
6177 -96294 -28573
79423 -94360 5883
21123 -92621 -27255
72978 -40897 56720
42874 45079 78144
52259 88020 -16985
18796 -39067 52747
7538 16432 11351
34878 30226 -76773
73990 -90262 -13249
28180 -43223 -50841
15125 35994 -71827
73063 -11197 74491
51113 73608 21048
40393 -85714 84349
3324 -85533 97571
3289 -86907 -1606
80573 -15281 -65469
46233 60645 22181
20359 26789 -53187
80040 -43345 99496
54198 68395 -52260
76814 -48363 47346
52583 -2070 74193
68305 99402 69203
52205 -90739 30790
37753 -88351 6222
33195 438 74581
13832 77801 -60249
3786 -14378 -25462
50472 -22500 73396
13584 55737 -72696
25471 -85173 34257
74645 2681 -41680
44385 -76586 -40824
38150 -53284 -73923
49617 -82067 55200
51063 -22112 -24468
53847 -74851 87747
38903 -10127 53068
41066 43885 -87926
3492 29235 -85696
10166 40630 -91940
15707 -43978 56933
30389 37484 36831
35241 -34046 91836
55575 65970 42990
30454 -4142 -65295
27800 -27867 -80983
2427 -51669 61691
33925 10418 -59079
54139 94848 -29006
59874 59021 -79665
10475 -93021 -61227
2546 38535 -71490
22623 35306 -5995
42255 6201 -34106
78509 71464 -86991
2029 -93844 23427
10415 37673 58044
29690 81627 89003
54055 96081 23747
41125 -90088 -65916
8925 -91619 99730
28892 29604 71282
63689 26704 -5880
20619 71409 53809
23356 -31530 44602
8523 -84511 -30268
51781 33151 20783
30050 -90948 -85635
71582 9135 -72300
53223 81520 97596
29793 -67433 75973
68300 87572 69394
56114 -65145 -88136
65283 -37713 773
4809 -93686 -11311
67323 -81409 82205
36835 -8943 -51727
33327 92833 -89161
67979 44991 -82805
43648 97767 -62698
43922 36227 -2627
11341 42165 72469
29819 80929 88487
10419 -22696 40506
59756 53212 95313
16205 56256 90733
69766 53693 -1962
312 88600 34038
70068 -58893 -56636
36294 18080 91257
73805 -97759 45331
74279 -54843 70471
80008 -58308 54488
32737 45598 -24786
17769 33548 -6274
73008 -8087 6369
10589 -44279 70676
71687 -70163 -33273
43528 -48155 -12084
43601 12838 64639
22544 -91675 44167
65230 -46773 50509
12644 -48829 -4208
179 14375 927
39127 6069 -69177
10844 77693 28200
12426 70845 -93880
70593 96124 78419
40900 -46637 -24311
61680 7351 -23616
35870 -92003 11148
12558 -36079 -89429
68338 74955 -99480
79831 45176 51895
66095 23119 96030
53562 -82432 -51823
34224 -50932 60329
23127 -90641 31177
17872 -8968 63907
13422 -95142 -84992
30161 -9880 -87480
61724 -7603 22479
5589 24892 5680
63381 61062 13092
66159 -86654 -75544
66961 -6484 59497
66465 53734 -85122
79582 40562 5394
64546 92874 96711
30176 66758 -9030
10918 42473 72889
63368 75093 14624
46373 -48103 -76464
49275 77602 -62925
46491 34182 25813
12966 -24803 31605
1126 51077 15670
33717 -47649 -54547
18264 -13385 73262
75192 79782 -15267
58428 62283 90315
6475 59682 -59926
73804 52835 15781
60057 -52386 16407
66743 5644 30349
69340 95501 -52251
38926 90073 -53309
59514 -19856 -46599
18093 37467 379
67804 -50614 -20603
23173 73717 -77806
71401 -26953 -82980
6144 90781 79256
80913 -52717 45377
30544 -11555 32476
20401 5495 68294
54075 28507 70495
9824 2164 -7138
26929 20481 70138
24202 37104 -51901
60448 -51929 -10107
26165 10789 -71940
70770 11012 -86040
75123 61498 -73648
75828 -19238 -45848
30553 -67002 186
1264 27098 -58824
3451 -94132 99215
75502 14314 7707
32407 55304 -71290
78182 64128 -80390
6483 -96210 16703
27277 207 -2499
48272 -52193 70112
72117 -41084 5373
39293 -25064 48696
30966 -28433 57015
73707 15049 2296
6931 52168 -97396
37703 -91201 66424
41686 -67682 51479
48456 65817 42118
63141 -95525 -78736
10502 -46465 -55257
766 -46364 -50172
68933 -63050 -84233
69800 37456 -82758
66666 -53430 -70054
61211 -31464 45310
1514 -94571 -27093
73394 27967 46309
28437 83489 -56614
52224 -86760 19034
29285 -2560 29198
3812 77582 69684
62263 -74547 2411
48384 49709 21656
35317 85548 -99698
575 67932 -4264
51466 -47201 18268
7880 9285 60848
19983 -21496 -883
36615 9761 -2782
71482 -25560 55206
22827 80674 -85941
16898 20418 -81065
37179 -10410 83813
39635 -78266 -24681
30632 82071 -4683
9879 -88847 23405
58067 91729 94814
10488 60122 -80055
64125 46686 57157
72500 41063 -49384
7589 30929 -43271
80494 -67076 68672
3185 33373 88003
67761 -73783 -4426
79104 -24411 22730
73150 17546 89481
77999 -64070 -69959
9334 92488 -77518
48392 -90129 -84407
40919 50934 -47651
38824 31273 74947
68636 -11667 17552
7724 27262 8691
35651 79618 14911
26998 33687 -53357
60074 -14624 67378
49835 44158 36103
53099 16298 44499
29875 33947 -42219
57443 -49771 8894
77942 42968 26388
28644 -82157 -14453
54599 35466 -24070
51863 14180 5124
6717 49498 -69668
56536 32814 -66709
3910 86168 -21128
74300 -9189 83914
60985 -9492 96400
44457 56744 -62434
1507 -62327 -20135
41193 -59142 -39108
59807 -35032 91158
1733 76884 56451
58475 -22886 46240
74584 -27601 17985
36285 433 -39952
20703 -24865 91999
31778 38259 -90497
56529 -36460 -7233
20825 -98289 68576
68792 -45118 -12309
17739 -80991 97083
4449 -56052 26256
68475 65150 25843
27276 34006 33001
67089 -69336 -65114
2352 -94875 71979
11871 -49530 -73570
29919 -68488 55821
30659 -74672 -77370
24784 -45747 71584
73810 14480 -76063
65723 -47686 -40586
38793 -86209 2003
72318 -36930 86783
20652 -91420 82910
55999 -27229 -32207
68066 34829 -59403
25783 21754 98199
13800 90506 40488
46553 -72844 63781
45865 7349 -51018
16927 -54393 41243
56654 -13912 6075
23035 -73272 -28263
40702 77433 34525
2499 47503 17003
37760 -83637 -54651
6704 -76657 -73302
7202 -27724 -87399
72852 38807 22758
55870 92074 65859
37125 84292 -64340
75085 -36496 -34410
60438 -34303 -17191
5936 -71204 76843
34094 45708 28815
73850 -28032 63369
45460 55402 -60784
77902 34973 67950
54724 21823 -40082
15417 -77356 -10917
72883 23180 48167
3183 -97595 89394
75213 -79866 84930
24423 28540 -2492
71659 95048 95851
25465 57444 -12399
57107 50256 65827
47997 37026 34697
76844 -38726 29389
11130 55389 -99823
70508 -32528 93523
73120 -83958 -71599
27456 29461 -98845
46010 44100 -80736
19943 19128 26166
5869 -6384 15369
67047 4191 -90064
36234 -53535 33318
63187 76596 31599
2319 -29512 73301
71556 22629 74590
80304 74591 16767
61730 73956 55730
15507 -46551 48157
59190 43491 -80548
39048 -77915 4077
13621 -54860 99080
20914 24617 70761
76772 -26291 3330
56434 44488 85331
46060 -67222 -45171
7363 26839 -89442
5002 62049 22727
71434 -75091 99680
60189 34799 69939
72714 -28039 -89400
43458 27956 7679
76540 -78640 -57413
29986 90873 3889
24509 -74930 -68009
755 18253 92139
57868 -7071 225
74860 51419 -31698
6410 -24428 46772
10126 -63308 -18274
59892 -8654 11645
1851 -18633 -22655
6035 18947 41076
33271 8072 -46496
72476 73145 17049
26317 -87071 63697
2484 23712 -24092
25638 -73428 -8877
46700 50952 -37225
12981 -17023 -49696
72411 -1658 -63284
61982 -62408 -12440
65147 27059 -4874
66615 -20185 -63510
29864 -54141 -49458
43400 -69830 -63087
19744 -77628 -46970
23168 -43336 -73448
11205 96072 -69893
24798 8320 18868
8628 -7806 79037
22357 -5913 19742
23682 -85256 48794
73581 -75409 56941
21185 -29067 75349
8512 -26255 99573
25063 29233 87262
49822 15963 91760
60380 72705 9714
2155 22816 -71874
61484 -49512 76997
53450 85907 -47689
55663 -1958 -97715
20633 -26753 -34873
65113 -50145 -70502
37325 -53498 -39627
6599 37934 -78282
52415 55042 82220
65167 -50987 26372
29635 -34160 -8616
4738 86476 -85058
14916 46850 12679
14248 65769 -11562
13265 46859 -78329
23590 32111 39885
14583 -10293 40862
62246 56825 -98958
17146 3535 82217
75111 85429 -19313
18280 53386 949
4148 60370 -51581
68313 -41424 57492
22377 61078 35144
36986 79368 96208
16575 47252 15896
45587 44563 -46919
66200 87051 37984
26388 92788 38684
43626 15906 -40705
15975 37820 4141
52314 21830 -69695
53169 41339 11425
5026 -26630 -58286
24990 -27333 8823
4892 22069 19653
57656 -82756 1143
21002 92365 -89185
6686 -47070 24212
7725 -15786 -36643
55897 44544 -12334
40932 5837 -43231
59791 55013 84853
59540 22840 -82268
80334 -58268 -16403
17572 90117 -50632
32697 86152 61555
66916 23637 -32310
34124 -42776 -97159
30323 -81999 -11042
48548 73704 87165
50997 -91009 -94738
69690 -77109 -30493
9064 44871 -68445
48509 20319 -27819
74334 70121 -37876
14025 -44650 89823
48466 67280 -50899
80118 -23948 -92669
75741 9461 8572
67257 41716 71331
44648 45714 2841
68187 -61838 44527
73400 -49838 66149
6208 -34576 51228
13734 -17367 -47649
60433 -68276 17954
20180 -97428 60296
4283 79701 -56852
4444 59519 11121
64535 23244 6305
34777 60674 96067
55372 79046 -15302
4924 74506 10026
67063 4218 88356
13904 -77139 80329
43401 16952 -84644
14372 -57418 94092
850 -62542 32706
34580 -60057 -43008
66347 -86164 -23173
44835 12868 62049
47293 -17746 -44533
38745 -40068 -32814
19507 -98208 -89793
14555 -29919 -21275
51653 -82841 42024
29617 -15144 42047
32921 60285 -77930
22742 2620 -51241
55754 39798 -16929
37391 40637 43924
30064 81999 20873
17355 -34424 -99806
71728 -42073 -36612
12115 54857 -13352
2884 55261 -94263
27688 -74432 -64272
63407 34773 47145
50161 25176 -75696
78153 20707 45390
1400 74355 -64245
32329 -73719 12895
162 -85736 40194
5108 -95308 -29761
13951 20092 -97342
41527 26722 -97224
49972 -59798 30687
23552 -10639 -25652
69708 -99920 -47571
34073 252 -24208
25943 37634 96441
34824 -14320 46401
9655 82301 20164
27892 -36594 50985
50626 9241 73625
69196 -55120 -83985
15437 -31620 -70521
59205 -98247 12205
1532 -29786 -40722
64652 -76910 -16947
49787 -36660 -43518
18916 -5168 92233
20504 12169 9748
9534 47519 78244
29885 -44166 70538
78740 67356 -8418
7081 -83830 -60465
57608 -79450 80012
60092 -83926 -37768
31168 -89767 8038
21144 -87074 -22283
56 7935 -65146
3243 -59350 -82986
25773 -4132 59752
67950 39665 -97758
55407 -77946 -66444
79051 -83360 88783
63994 -71308 13600
1652 -85038 84024
53 79450 -21910
66302 86036 97983
31788 80843 78806
70944 -62809 -62631
68026 -86412 -94242
33352 -41521 -68828
47515 73522 93191
15881 -73471 42839
250 -76299 -51169
30929 -83072 36238
74560 -87143 -65264
39040 -96606 21179
14758 12926 -21675
78477 41361 13209
37025 77044 -2362
53444 -28094 55067
29476 -40850 92065
38139 31625 -80554
55035 74388 -6157
6239 9168 38636
50913 12601 -24313
5656 96335 2904
14174 -73304 -83976
20299 58439 -15848
36735 76280 27944
56303 -81355 -20289
8481 -42207 -92623
57871 -72472 6324
21808 -63355 -56057
17000 -63097 6542
17358 -80918 94713
17386 -4280 -29767
20012 4822 -49149
33794 87282 -7880
39954 -10291 43371
60528 -93635 -94859
70461 -69049 9929
21977 87559 1327
18804 60655 44627
54851 -70918 -44247
21296 -92775 32147
72876 2946 -62685
76745 -65436 76784
45859 -84774 -41767
51546 -94082 24095
18729 24622 8342
20146 -16099 25612
60126 -26546 87060
3389 81128 -10232
35423 -63103 -22888
66169 -64484 -9467
46848 69539 -76561
47850 70244 97993
20462 98395 -17277
68069 64281 14700
35132 85553 74919
75527 -628 -96052
33426 65170 -17361
60156 -54641 -532
15598 58830 52777
70559 -24618 57654
6447 65042 65523
69347 -31325 -21226
11111 -55677 64782
5049 95466 66559
51066 -57508 -39282
