22143 20005
34978 -11131 43235
26235 53934 -92942
34150 91642 -57591
26055 13729 17381
25963 93944 -70468
7990 -18983 -92230
8834 -44460 44092
200 61609 -69337
15302 -87165 -5967
6449 98611 -93263
33492 44437 -11764
9048 42637 -88688
7189 -80723 -52611
6299 15414 81239
1515 -10682 -92485
35594 -24573 -62914
42120 -25991 37440
36026 30914 -93594
30223 -60092 22055
896 -85488 38144
1339 -63939 39269
9230 -20350 -73846
15374 61602 -34213
1426 95386 -48270
26797 94608 21966
20841 40801 82050
20668 67622 -86134
10436 -41163 22959
30119 61484 -52529
19295 19777 -11691
9833 94097 -6413
4247 -63554 -30179
21698 86148 66871
21278 4428 -84145
8917 -61877 5705
14775 64417 88190
10625 -64406 71979
7332 93023 33163
26046 -47631 79769
3470 -49067 66421
6623 28070 94617
32003 -53867 -74839
481 -22664 -75755
7538 33980 670
23546 -61986 74905
30315 -47139 25524
13585 81135 -91218
17004 32707 -25663
22492 -31108 -19314
15638 -32148 81421
27612 -49534 32302
41142 94956 79414
38913 -38349 15743
3743 5339 32503
11929 28336 11689
32318 -82568 -58249
6116 -24507 72215
25130 -47811 -57055
21941 5454 49978
8293 -90701 4503
8184 80375 82845
25503 -25769 49665
25984 -45523 24470
30996 -25714 82850
5400 66909 19345
30636 77707 80835
19059 14872 73983
4541 22128 -73330
41326 -65002 -52334
41962 -40132 76385
15376 -69029 -98587
35498 -81753 74962
30620 -77444 59575
23610 -14954 15468
21316 -61191 -48650
40217 46309 8347
25621 -19641 -88742
32298 -93314 53651
22307 -27348 53147
18281 34363 25412
36262 -49166 -88411
24252 77247 4211
40554 30278 96957
11584 -74689 23225
11154 34155 -78972
22387 66856 -60485
20811 57679 81306
29836 -47873 45212
35137 -86558 82638
837 69885 14267
23375 -46351 -66539
25549 42797 35253
40269 81333 4551
39329 -12220 -69783
37281 -84901 65359
7010 24213 -25191
2336 -8979 -4219
18811 71143 35778
7104 -19471 38537
5200 95127 -16103
36568 36883 -7371
38534 -15329 55574
3516 -85269 -68225
27670 69364 -95478
20845 38090 88554
4419 -33366 -78595
14619 -63736 18512
21897 12848 58834
31593 -2764 -65166
30400 33849 -34887
10658 13211 -40695
39546 48930 -24649
41206 53837 -20645
29151 52362 69828
8742 -86242 91853
11638 -92472 -83731
23690 77554 15094
7727 80948 -48043
22589 -3363 95732
28259 -649 59630
36362 81353 86093
15818 -79111 -60082
16521 40483 -71432
30018 -78844 86167
39253 85497 14338
25708 47812 -98748
20114 10595 -65250
12637 64006 -55161
30204 5438 -9710
15055 -81723 10195
3586 -42146 -58505
22299 -16111 63811
2704 -53071 88448
3892 50984 90351
35114 9846 -24807
26376 83504 83702
19175 -97828 -14286
40724 79399 95586
15708 99588 -76295
17407 -6068 36082
29407 68464 -2252
22398 -57075 -47295
10696 -23715 -22309
37013 -88057 -92352
25309 51251 -78546
27506 -28266 -12514
11391 -41561 30110
35431 75689 -88251
37769 41960 -20093
35515 61171 -61650
40433 74402 -91479
13799 68467 -54476
13494 34999 -7876
5359 -69797 34898
25563 2191 80886
19634 -844 45737
1106 52969 64432
30440 -67098 38789
34689 -19215 -73849
30935 -21282 -53674
39291 37310 70038
8772 45758 17018
26035 -99963 48892
37638 20015 -15437
39864 85261 89980
24206 50507 48226
38701 81857 -3446
41764 -48634 -33023
18803 -23897 86500
7845 51397 59811
22553 45610 -76269
33184 36717 -97219
31410 27989 -37598
14505 49005 65205
31124 97720 -12856
26770 -85101 -7091
37313 27319 9033
13167 11657 98078
28785 -94085 -64558
10888 40662 -17739
25193 89310 1118
10323 24749 -3274
20718 -82647 -32624
25654 16298 -67009
23971 -43378 -12571
29497 -88828 -61342
32247 -78194 -41713
17419 65168 91369
34256 -79179 69971
36380 -65952 -58461
6435 33563 -47274
22824 31212 -61906
6613 666 4232
6522 14283 27587
9314 78066 -8532
30228 17622 69908
36453 27283 7394
10199 5715 78256
17039 -50090 72810
21395 33617 82227
32297 68844 40480
6098 -51454 58552
9196 38125 98470
4013 1001 13090
12473 20873 50810
29422 -96019 15511
29402 68766 48700
12900 1677 43098
4575 -18967 9867
35629 20398 -79654
3485 72519 -28132
5508 -64 5722
2158 -39939 -1419
10652 51752 45372
18753 12596 81082
11874 45267 33928
34720 -15091 -95760
4982 -77498 -14899
10590 -85707 51344
22408 -30364 -2828
36633 26450 -64567
38321 -6319 -5609
10761 72451 36466
39037 -47409 81413
11689 -81641 46952
32898 84767 7669
34615 -28808 38310
38043 43608 -68986
8593 55913 -68389
16398 63074 31182
33430 19266 -6282
5759 -68352 -77607
35545 -78857 98333
41271 -91643 -32625
10610 35605 70712
2385 42503 5551
32995 92766 59837
7333 1494 -66449
5587 42221 67470
40040 -82711 75905
7354 -63788 43269
30866 -82982 61728
30769 -41846 -38277
37974 57917 -37909
29331 55577 77100
29335 59476 -21608
34182 39122 48764
39013 -74184 -2524
13943 -53837 -55666
37185 20763 -41033
13416 87452 28528
33170 -51962 89659
30626 14015 -98829
1060 55355 -76055
22200 11431 -36516
9115 -26943 39977
33164 -28947 -58816
32817 -88046 11658
20550 -18179 -71706
21347 -93899 -54609
32286 -5801 8560
18618 93779 -17373
13575 72587 55528
961 92577 -20931
24834 -41695 14354
18832 -85263 29481
28388 18917 19189
19294 -96748 -11756
11824 34876 13704
15622 60737 -58023
3800 97730 19839
15711 -2367 -67698
24444 18014 -69067
32289 -47981 14699
40190 75662 11364
30577 14766 59037
17025 -61949 28378
23509 -44856 -68653
9053 -75327 -41977
36687 25944 21085
24519 -66537 -92745
11882 94134 31507
16283 83537 -78113
9565 62829 -75590
15808 95437 62863
38520 -20966 -25851
1185 -1313 67757
37459 5742 -4222
10240 -3069 99681
384 26676 667
28588 -9211 83479
2256 43891 -51195
10764 -46360 92647
22647 51658 83988
7985 69588 82334
4045 -63047 -40248
20382 65634 -76580
24035 9668 65078
5059 21205 38167
25 -8809 9672
38289 90706 99132
37158 -26001 -5966
36711 -17120 10479
41242 -67597 -77808
6823 94237 74013
16072 30667 71269
32016 17497 24592
40235 -65235 72260
14038 62532 88666
17865 -47197 31189
40095 -62765 -43670
4098 63679 -42985
17292 57445 35883
29245 -94709 -43409
14826 -65672 23680
30976 -31813 87958
41341 -89568 -21016
28669 -72436 23977
30989 -8610 -85095
8729 76318 -61830
30841 38181 -82814
39934 -31924 78029
28593 13994 -58130
18177 -18426 -29717
175 67651 -86929
8077 -66347 31595
12718 68652 -84527
17263 12751 80929
30349 742 84019
10672 79844 -99895
7986 -17603 -8699
5283 36983 -973
8941 2773 16023
15915 98792 60203
2882 -91333 15202
41897 49467 -41377
18326 -26923 12001
9810 -87557 21762
25442 -82279 -6781
26298 37185 87326
25864 -78691 -29964
17568 -47243 -67033
21600 65880 -51202
8582 22149 18799
15727 84294 -72074
15114 83733 -35579
1582 -9828 51117
16999 -14667 -45358
37227 85069 -16011
19105 -90745 95414
33172 50656 -64206
11325 85051 10483
20901 -88397 87033
7944 13742 29102
27928 43919 -32150
23109 -5913 -65880
37953 31022 -83207
37122 23075 2608
12557 95089 25613
31379 23849 92284
280 29720 -64171
30811 39777 -56101
8586 -284 -4487
4602 8738 -2447
26520 57488 -69690
19652 -61561 24120
40122 79590 -14436
24445 69388 72046
24401 -71541 -73648
28013 -24246 -87727
750 -5784 -69065
6177 99066 70519
29343 23222 -77160
40550 57531 -88985
15987 35739 -97106
18244 55781 -66555
16610 55548 40662
37419 -92207 98871
22965 -96197 7456
31977 40359 69363
37468 30186 61905
19626 -22437 -60644
26115 -72226 44521
18305 -53096 86880
12385 20143 -93773
12361 -17905 -77014
7949 -65032 9648
19328 -99539 85112
38177 71214 93172
12279 20850 98573
972 73853 28751
33230 -90687 -67701
36248 -76652 -62827
24811 8351 19759
39830 -90558 70138
10150 3817 31534
17884 -91189 96928
6194 -27005 -36078
6442 -78155 58089
17348 -27074 -77668
23084 -58466 -82532
31121 21544 -65928
20484 -67648 -88672
41656 77387 38418
26669 -40541 -67982
8936 56373 32586
3639 13656 -16179
19609 59520 -18027
4421 65075 -55247
29377 15880 75279
41314 68953 55598
6436 -97673 -82193
15008 74295 -71760
17127 54453 -45217
165 3428 58787
2327 14667 -66368
22503 46282 -37010
19255 16178 85078
20663 -49685 37840
32092 2279 -47179
39552 -21912 12045
29789 -24764 -79236
22346 92480 34168
14750 -46810 -53666
7749 -77393 -63094
10642 889 -44746
1441 53334 67021
41212 -20615 98968
31239 -80268 -8996
871 28702 -43063
8448 66733 -99051
11528 1210 -75019
23403 -53717 27282
27639 33072 -68309
6032 8759 -52173
19298 -66887 97372
18740 -64028 -48709
12191 -85018 -18852
364 32081 82193
21515 43227 78872
5661 64802 84480
34259 91490 -60299
13072 98694 -99178
21916 -31699 64918
8603 -15147 57182
9865 -65280 -28048
21537 -81011 -43122
34981 2840 36197
16212 -28926 -18161
9094 -92025 79495
37941 71441 -9820
7991 -2724 -86481
4035 -92427 66276
442 -63085 -47145
17813 94716 -62277
7090 -71057 -15780
25226 17027 11999
181 59308 63376
4154 -82292 73223
40628 70347 -18244
8946 -78180 37707
34992 -55791 -67959
8449 -96106 18681
33231 -26077 -84329
38900 -38547 28795
18909 21055 83164
4256 40268 36183
28428 1507 70500
20541 65397 -689
5096 34930 58288
18447 -67134 -94800
32699 -59354 -71530
38703 -94807 -54527
20931 93339 71754
16969 13334 -84468
17773 50549 61019
33320 69700 -92172
7060 68608 -31878
27947 34866 -9094
6046 67094 27350
1419 -32590 -39676
40331 99407 74449
34301 55653 -5313
40096 -98808 55140
39316 -21321 -99561
31576 -62218 -91759
20980 -40010 -38143
36779 -99044 -42855
16644 57253 60835
15851 95558 -43041
22099 35263 -67858
1306 -97718 55517
18496 -6382 87901
691 -33882 -86912
26941 -52867 -4716
6591 -27618 -11208
37762 64633 86343
25186 59782 -13626
22455 -28781 82493
1204 -13606 89922
38768 -30125 -28644
25232 -74062 7675
29266 -24687 96429
24447 -80275 -62116
380 -73021 -19953
26719 57240 -11386
13389 20136 47234
11811 -73550 91850
30843 -69264 -76604
33384 -53960 33660
10221 45013 -14682
10208 -67292 68699
17088 55448 -88345
33571 -63509 40714
16159 -1178 -46186
4199 36403 93723
24353 -96905 -31084
38305 -27349 16149
30604 -8342 -8986
34304 -21518 -52775
21609 -97872 -23147
19073 -56239 -98891
7021 -50081 -52276
2083 -6384 98073
12038 -61934 9807
23386 -93215 79037
22167 -67931 22129
22089 -28148 -19185
21308 -94899 -14786
27355 -34427 -46168
25790 -77275 8923
35092 94328 75466
39583 38530 -47405
25966 23389 -69844
35937 -31192 62896
682 61055 77911
4010 -56782 -71863
12776 -67162 61246
16002 -18636 -72005
39219 30284 32405
18878 -71813 -7430
27536 82011 -52929
32782 -23118 54796
8101 40782 -43104
16728 45280 -27878
12479 74414 91293
21670 -57966 81579
24393 -64963 -35859
24602 -73706 25156
21648 48921 -16029
9899 -4236 -38404
16410 11408 22595
1311 -53091 67068
33903 -72689 -1065
17806 -35290 47277
41932 59515 -67604
21785 -60464 76669
5444 -38003 -4838
7341 -61069 74067
13028 -61355 1000
2197 27659 99956
705 73294 39934
10602 -13304 50770
16005 90988 72747
37284 -36306 -32260
37836 34932 75420
17445 9676 10165
19115 -46297 -10232
41618 -54978 -47048
22961 -27702 19837
21487 73066 -57846
11188 -80484 68948
5652 -83057 -86106
3136 82593 3386
15429 -74306 -44755
12231 70955 45839
19034 90069 84557
36148 -27522 -78861
13363 -74535 -3336
11272 47856 60595
41642 41058 -65653
12004 -2535 59541
37968 51957 -75781
34645 99448 29734
10298 71630 -80495
16420 -64355 -90289
23412 -64162 86638
36778 77779 84271
11390 53566 6752
39595 -15290 17789
5507 -63375 52196
17995 -63053 -85421
37920 50666 84615
24608 -65193 43148
38484 -48611 35930
34603 -55364 73916
23651 -31989 -28785
5953 -2049 -4125
1852 -37810 -74335
26670 -69875 -8271
35119 92989 7421
39372 -30433 62509
35050 -86934 42240
19124 54693 81758
17236 69305 -43272
6689 92448 79269
24994 -76732 22866
7654 -37084 25989
33012 21580 -17065
28112 83868 -40594
14671 -34140 -3944
24875 60255 43506
41808 18126 -74964
8576 -72435 -52243
7618 -50529 -31631
14365 -61414 68744
32295 -94643 -7652
21410 -46779 -98418
8303 -40712 57805
21622 -85129 -16761
5809 66660 -76360
23089 -89493 88994
18604 77484 -50353
8326 -54922 74184
37790 62350 4626
14431 70268 -54595
2221 -81389 82978
3406 -8776 92333
9697 -64035 80650
5889 92748 82211
37528 -47619 -39434
37367 -89724 -16437
10124 31251 71195
37358 -87155 -28669
11994 -81501 -72217
13003 -71153 73389
30512 9067 -21457
29515 -90149 -80038
33227 -65885 -87431
23998 95645 53292
18146 -14019 10163
345 16000 94480
13460 -29073 19167
635 -66944 60701
22463 92450 81757
30006 30646 3572
16185 22588 -57917
10685 -30152 16139
39917 -66162 61139
3339 -77623 31452
2475 -24034 39382
21786 -11481 50148
19129 95515 -26094
40053 53404 -68162
30388 49777 10026
40211 29167 71008
37094 -2613 54720
25282 -22318 5454
6106 37736 79370
14445 79751 -98264
38199 -89589 -66124
36985 -80671 60899
39636 90063 -7940
36185 -23892 -45957
41773 96029 99597
15568 -58956 15062
6410 -58821 15059
19182 80379 -48685
34773 644 -99718
8685 -77158 -65667
36890 -27921 97637
37914 -99589 -34352
32548 43083 -25504
13208 -95235 23251
33367 57326 76117
40832 81727 -13878
16708 37393 25708
22572 37183 -73286
21565 69219 78339
34517 57901 -23026
16693 81158 86214
40130 -21166 -3526
9055 48188 93912
17679 5554 -77029
18352 60090 83671
2434 -33619 88430
11155 88288 -83941
35690 -31399 -58766
25763 -39582 -32124
19226 85427 -49757
35791 -46177 -64960
38530 96782 22815
20455 -19490 -52579
36384 -77777 -60957
37826 99515 -5192
8301 -60781 -716
31547 51042 -64488
5615 -24604 -90653
27078 15927 99048
10155 -89877 -26098
36799 -95385 -16908
40570 -87763 -64910
37722 11132 -71999
26579 90205 -25082
111 -38844 -44857
15202 93689 -37575
5640 -3609 -4352
6026 86774 -62710
15125 59798 48945
23960 73327 76015
20917 -46614 -37124
41349 -56640 33617
19069 18889 58057
119 -13653 59485
10623 -24988 -47626
39296 -15289 -29154
26456 65670 6920
28524 76996 -20560
26398 65612 -40972
14142 17115 -79586
32706 -21162 -92319
35752 -761 33273
24848 -33138 -46660
34194 -47993 63885
4275 -27989 37663
21706 39864 43716
19922 -50401 30960
6210 15733 -30721
32278 34456 -76398
41795 76317 48639
2189 68568 -72607
40776 58064 18106
514 31176 48579
8677 46194 -12529
38602 83371 -37899
30575 -8694 72159
10192 -37080 99600
10648 15477 57169
30740 -65957 55930
40924 -71489 13670
30700 93630 -31959
8191 1566 34707
22306 87967 -43425
8628 -44589 -69543
8969 43001 -3228
6732 45064 78698
30803 -24092 40755
20978 -7999 72775
13145 79327 -11283
2321 -99010 -76065
36423 -31660 -32461
30480 23129 94339
24904 93583 -56092
41507 -80788 -68559
32970 -9809 12776
30596 29085 -88324
25473 32927 -79595
15337 44887 -12653
4405 -34395 28978
15140 11418 -5637
33369 -88395 52704
25822 -74631 45662
4570 -60151 6825
30883 -64731 -72784
27627 38128 52044
37297 -22466 -45169
8 -92367 -41904
17216 83469 -61308
28679 -94499 54753
17503 -73149 -37318
31423 72160 -37718
7952 40567 75025
4802 75724 -55798
33586 5688 25993
13099 -12009 -74304
33786 -38004 30574
38035 -70664 -70465
697 41264 -75494
1807 26442 12479
30651 -4422 66165
40882 -60094 38668
17960 62719 13490
22788 73577 -67749
15993 -56949 9985
11456 -33803 44671
16948 66713 70893
29251 -7027 51270
25554 52819 88377
35750 8954 32811
31285 98824 89532
2073 -93512 -50986
28415 5770 60638
3827 68364 47393
5630 -63324 -52180
17368 -51364 65180
6393 21075 -213
14437 -7670 -94131
25688 -63542 -54655
4380 -50594 -37594
23876 -44084 71934
30822 -87630 -39936
26833 70203 -22580
33299 -11745 67822
7267 3360 -6222
1799 -27423 15021
5110 3911 -99532
26026 40789 73427
9674 -13682 -87033
22559 44477 15325
8215 -14116 -16098
12237 -84797 -79945
31088 -70803 -44107
10107 14648 84806
13874 -62924 59705
21814 -66179 28789
23636 17399 53488
16252 55964 10591
5799 55672 -9005
28864 47839 -32140
20703 71341 -33260
3090 -68246 96488
36181 95835 -6189
30064 -8095 83913
12481 -13412 24535
3214 37687 -85452
35599 19288 44420
28890 -14375 -70852
36666 60627 12509
9535 96961 -94748
8566 91672 37662
2622 7958 1626
40613 94774 53200
30053 -44992 178
11574 -87941 -21628
5676 -87044 -84557
6419 83030 -99092
38299 74862 -74839
15780 -3079 -25729
28971 -45906 -50884
29908 -59661 56789
18409 24426 -33279
22585 -42140 -90186
25639 -84843 -77524
40485 81300 39218
26537 85085 35723
9376 16756 61009
9449 56375 -52517
5814 29873 65395
7995 32854 -58881
24466 -51979 -3957
18546 -49428 -45937
4542 -78661 -32743
27911 -68067 -76997
33462 51871 51866
17975 79462 34673
15287 -72394 -38999
41530 -91002 -98231
4630 -69890 -57256
1255 2590 -40570
15963 -62668 -15589
31779 72981 -70713
28434 -13713 -21514
10152 -30600 96348
17469 -62328 -19004
27455 -63567 -23362
774 -51586 -55886
370 40232 -1694
27890 15010 -77348
17624 -15334 98947
8422 25668 13813
6476 -32973 -28274
5770 81049 75136
31754 -31619 -84344
14720 71576 24532
17331 19267 44818
34456 -51770 67308
27899 -98910 -79817
8426 -11199 70380
20500 -94260 27714
22893 -11358 -20796
29933 3252 80789
26637 89376 -37742
26903 -10117 -6038
31447 66865 80123
22873 -17040 -36258
32305 -53262 -32845
25333 -46452 -16904
15531 31548 -81137
27994 -66191 -66821
17612 -61024 47886
25761 -73778 -36617
15858 -51196 -80179
2628 91689 -36641
1847 -41692 51062
25638 -35776 15420
5595 22855 -40322
22868 89726 -5299
6580 -89538 79396
37969 46145 -55645
7179 99156 49272
6996 -75879 -22613
31617 -82564 35107
40644 -65561 -25070
40197 25277 53417
6540 33711 -82753
34453 20719 56631
30724 1792 33215
33021 -40632 -91286
1382 33488 -79269
6225 6569 67815
32135 3095 -18285
14924 8849 26265
17804 -90776 56279
35067 -29051 20667
3373 -72930 -99864
14241 26075 -17866
12159 -32191 35590
34790 39175 52491
40284 24819 -65352
23257 90252 33830
21303 -76053 6465
18470 -7260 36751
15458 -20859 69167
40671 17902 1042
39491 -52881 -76604
35858 94456 -50107
30715 -20137 54838
40527 -30643 -75191
8951 -60026 5198
10046 7952 -52377
17068 78804 -47151
18097 51489 -59833
27575 29663 4712
18200 -39619 -38679
22143 -95684 30196
2614 -61106 64487
10115 56560 -39847
20878 29416 -36836
32731 7880 -85851
9659 -24544 -66797
14881 -74 -60074
18512 -29865 -89259
25819 52329 21591
35125 28422 5970
5836 -90216 52693
34355 38343 28917
11027 55970 54601
10272 37443 -744
32639 70815 41373
2175 -40168 -60861
19308 -5130 68195
28770 -45506 -24097
31760 -21652 28436
35076 41496 -66464
14304 58771 -42793
15868 41138 54279
5933 -34643 -39635
28725 -94061 29559
34548 55644 -3089
4442 -6430 10417
28153 84516 -80060
18658 423 -15573
17203 -77600 48641
346 -90875 -30789
41586 17464 63400
1772 -69427 -66884
3471 -24591 -29643
35525 82807 -13873
9534 87568 -91718
1571 -56178 89596
28685 -4584 72989
10751 -49059 34969
23548 -58598 -8228
863 84673 -3452
34942 -27254 27107
23661 28896 82921
30847 47871 54403
12734 86768 42090
3182 34302 -67089
31663 -46241 -40580
41660 -46777 65102
6757 -86825 -509
14604 80517 -25766
18666 85325 11266
22001 -25181 15796
26316 -13892 -68390
18956 -21809 -74808
6697 75336 -31402
41208 -69864 45614
41098 66757 -4205
4372 24728 -1999
8343 -5818 27676
34679 53452 -85449
19151 99622 -17278
6168 50943 81632
15793 -6345 23395
19952 46148 -59033
9591 14144 74753
5603 34206 -84539
4718 -43114 -27282
23982 -55120 43178
36375 -15900 57543
40937 3123 66886
37538 -64822 56925
20615 90226 -67100
35954 -73480 35529
19637 -28558 26175
27549 -60125 -55622
35942 42130 20176
31129 -23384 64317
25991 3961 55525
19746 19620 -25316
29961 90045 -18746
7970 59876 -1360
28794 -99642 40455
22827 27414 -49378
26761 -94651 -44597
2561 -89915 -93923
31841 -75492 88404
30106 44970 -60129
17556 89204 -82099
22416 71633 37517
38425 462 5414
11487 -8793 -53476
23451 5771 81263
3773 12764 76017
19425 -53684 -40714
23700 -52850 -86287
24384 17100 -41971
38773 -54413 51106
29125 84785 2685
18974 16083 -60212
7767 95950 64516
37084 32385 38251
40762 46727 -51646
30327 -38356 -95199
17219 36803 59793
23201 14763 8212
34948 -30621 78794
29011 827 -90448
32922 -65190 98880
30954 91800 -6193
37584 -52828 89507
14232 -49880 -15170
7165 540 97895
29832 -89052 64683
39498 98915 -53654
33461 -44199 43661
22952 -90680 83393
1785 -90822 69508
2678 -21645 -7645
33182 -44241 38375
20987 -148 16375
41634 7600 46567
7719 -80617 5069
21836 43512 -19229
24575 61380 -97791
9523 66956 49018
1455 16423 -10507
5837 -69815 15011
8057 3385 -56285
12314 -90319 -85393
39965 -61637 78821
26077 37813 221
2311 80661 34239
28758 8901 91497
34519 -96367 -23338
32625 -388 -59128
31884 -67808 -58695
33990 50113 7319
29202 -7700 46007
3552 -38909 -4272
24165 81874 8716
5172 76431 -47056
4807 -88344 3803
156 -41569 97155
29226 -78674 -67388
28101 -74503 95516
33741 -29598 25973
28147 90851 -34916
24997 -66277 72683
5344 -78924 57754
39627 -41353 -5834
40260 -91164 57584
31272 -98512 13049
22717 -902 -88675
22045 -57710 -67451
7308 28567 -6232
14022 -37508 -10910
15540 -69941 -56918
18933 36104 -3798
14809 -97812 -29902
14961 -22635 54833
3444 -45925 -91423
19638 43590 -67981
26223 -73197 -1675
32190 62068 -97422
21209 -56242 24414
29943 71435 -30679
18647 65330 -71990
12550 60305 82826
4456 -50778 -56949
42071 -53144 24650
13601 25489 96501
20100 -82931 -15920
29725 -39506 -66108
7796 85146 -75448
28837 83885 -81328
11290 27862 16279
23332 -30043 -41654
37389 2424 67463
257 68155 -29571
15848 46857 -12090
22763 -72215 -84595
33955 -22265 -4283
4306 -95188 26357
21160 -62790 58521
5274 46059 -62481
772 1102 -2773
12057 -54727 -76055
39373 -99103 -859
22213 -91803 40657
20298 -43272 -94228
6386 -61 -63761
17670 97816 3776
12879 -30712 32233
4753 57210 -2394
5990 -32549 -63741
19921 30197 -47118
37655 -59200 -28333
28664 70211 32168
8081 46751 87946
27188 63544 65264
5052 17753 -87036
2855 70123 -57345
32746 60426 -81826
26255 32104 -79447
5461 -32714 35074
936 99594 46624
29405 -36884 -17193
27921 -54181 -928
35932 -26731 -88514
40575 -28668 19829
15779 -48209 -61276
8778 13979 70849
32257 30657 31160
42039 -650 36754
3233 26717 99170
2517 20475 -80088
15506 37617 -25123
953 -33066 -55131
26121 -36526 -20217
4824 9218 68376
37921 -83169 268
7930 -86293 77691
387 91462 -42289
3212 91329 42327
32803 76394 30544
19935 -38786 -32106
32697 33573 -53708
6365 15290 51948
29239 20918 -46213
8583 63968 14957
18646 93598 52205
11370 82467 45721
5729 49254 42287
11024 41838 -42335
28666 -89173 42451
26359 -81044 59248
12446 1724 82669
20738 -58211 -83554
3758 56884 -65448
41336 44077 -52506
20947 -49986 57033
9946 -20765 -3823
40506 -99964 -47347
14855 -33540 52597
10044 36347 -96081
13146 -86855 89410
1006 -8920 -94179
33632 92855 -74466
15419 -44668 69919
1610 28087 81939
29631 53886 74693
29682 -13831 30796
6765 35553 92383
1084 -88404 -70767
5709 69324 44448
20939 35676 413
11699 21264 86459
6531 32368 91776
35026 -65375 11115
10142 38089 40912
9691 -14970 -64887
30688 74180 72813
19851 41450 68048
27130 33802 -10916
33516 43677 -53616
33445 5667 15029
31251 46371 25566
3434 89466 82616
24048 -73103 -15906
31287 -55995 66227
16397 -85515 70912
1211 22271 49662
25921 -59136 76961
30846 -37600 84489
34766 -85915 -52245
19641 78863 14582
5273 -18424 65117
34184 86668 -36295
6538 -55661 22379
34625 -41660 -82227
10135 -57308 -73973
28568 17063 1188
13474 35191 51710
35064 -22787 69808
28037 -52314 85945
33403 -93891 -7545
31069 -46720 -86855
35821 40481 88191
23683 12622 -34270
9848 46765 48456
2234 11990 -38740
7787 6396 3777
9967 73463 79159
27387 73297 -33491
10729 -77735 63323
32661 -1502 79883
9324 936 -9105
34613 2362 1348
20997 82638 56324
2968 84922 -40609
13311 45013 84301
27454 -65391 -76563
41949 7676 -77896
27745 -72143 -56188
9170 -74705 -28297
21055 -39018 -32714
31664 66088 -8499
2701 -63375 32919
33433 99510 25058
23547 70229 -99651
6773 -4379 53318
14610 -82943 -18901
25204 59091 -29956
3875 -59799 -99869
11411 65914 842
25738 -4650 52819
647 -31835 80866
14440 56451 -20548
6680 -70592 75383
37475 -61993 -1890
16209 -63215 81044
33253 31689 8394
21924 94989 52203
38206 -72472 28081
13589 85619 40765
33477 69075 87621
35504 -24419 -38532
33600 14583 -85102
6975 90543 10666
41893 -39167 65949
34415 8924 77885
33746 41625 -63327
7478 -14792 -4561
3252 -36515 -6867
33056 89338 40071
17424 23456 66085
12751 -47696 -33082
20333 -61850 -16557
31399 -95145 -52322
38636 -64202 64366
16742 -8667 76442
21440 -10799 97373
17545 -93217 -70559
27040 79305 95329
7851 35816 82764
38089 89743 86093
40535 -42824 -70056
9682 -43031 -60202
12545 -22226 -86194
39001 -76674 59977
30288 46595 5665
4087 95232 46371
19160 39917 -52048
797 64066 87568
11649 -35635 31008
21665 4592 -55353
17290 -36273 -25888
4412 63694 -92436
1081 85696 -6221
39350 78892 -74445
30648 -5879 3269
20899 -75723 -3248
13700 64763 93343
21223 -34202 15370
34641 73548 30480
38204 60571 4922
34152 -17761 69554
28826 -95937 -92790
26085 83398 85757
14206 61944 -32741
38918 -98035 54569
17719 2687 -10076
22024 -51234 -63800
33561 -19711 31040
8686 -60443 75089
10056 -41368 -75686
28749 -88143 6162
10060 26382 8765
33358 12069 -45338
747 21860 -46624
21356 -62686 -1586
29755 -50039 93455
20858 2419 65002
40773 -48655 99043
15867 26478 50263
28197 74230 -95446
36878 -20818 49259
23889 10659 69825
22194 -965 50176
27700 -68084 -84970
23602 -1259 34552
14358 65484 -22175
4145 -23717 -43418
29300 36999 -72107
5193 42240 -64353
13796 78029 -25753
35887 66866 -20742
39938 7161 -44231
39452 -81001 -89107
33953 10004 89817
19777 -73528 -80547
2421 -83679 61352
14542 -22859 19888
24242 -24395 99113
20834 -52166 -40165
23617 -74842 -46148
30444 -48847 13895
10885 38616 -65525
36945 -34350 -97592
23179 79194 -21910
28977 -92304 55817
35054 -66489 85108
8584 65293 -64930
25116 -26190 -9619
32155 -89215 -81640
22227 32616 -6618
26487 29371 51866
7976 71692 10228
8479 -32426 82786
12810 -78990 -49700
14584 -70482 -4008
17633 11980 6336
5419 -95367 34119
23316 -4613 -85584
2143 50172 51700
17638 -92533 45453
34765 -91243 -73156
30015 -58048 31468
41482 75948 -56928
30907 9737 -64985
698 -98947 92002
42019 41501 -8558
21413 -8177 13027
16833 -32673 83603
6330 -10342 -66957
9451 30810 4400
31425 54932 31139
28423 43656 -97964
40640 45200 65396
30167 -43331 21981
2474 17647 -22280
20560 -50307 37663
27378 -67044 36357
32691 -80746 67733
13413 65925 56825
40315 -32636 39614
2205 95597 4664
35583 79022 76740
27686 -58667 -30504
3831 -40553 40323
25699 55523 7487
9419 -98581 -41547
18469 10284 -77661
21492 -62274 50107
29247 28261 -53760
38527 -14168 32580
22364 58056 -69432
4989 60441 -24717
4283 -88397 -92117
36207 -20781 67083
34343 63435 71425
23004 -24201 -37496
12946 59072 -93381
36151 -98946 67492
36786 -85527 -9451
9135 -87431 -97544
29965 81605 22329
19659 36325 65407
2791 993 -97008
24792 99474 -70912
2120 -14368 -74541
24359 -15492 28853
20482 -59779 10205
28581 6986 -96790
