40130 40888
34929 55261 -29909
18202 65910 -17305
77874 99119 98707
4544 98474 21577
50100 99547 81926
39560 -61259 -88527
30706 -50530 -52109
25642 -8512 -28773
27297 -49416 83604
8548 -23570 34253
79161 -83019 -90585
26049 35912 70346
43481 -24396 29952
31190 20801 -53680
57563 -592 -22636
52115 -22369 101
58137 42500 51092
74477 -35983 -54080
7015 -23430 -93907
11587 45213 51982
77375 -62294 -18088
9239 -83085 3545
58221 69438 -92912
37582 -11697 -56369
53469 -15304 -91216
927 45822 45336
42249 80484 -87578
77320 -9382 21868
59378 -92563 57446
41646 -82732 42359
40456 -17408 16349
21988 93759 -34546
68643 -16807 37397
30575 90645 -90168
8907 -65417 -31357
40884 -37583 -49345
68128 36830 34851
39908 -30539 -18
63245 -22157 17806
46701 43106 -93327
8909 49686 9462
22369 -99221 51758
64435 -4380 87373
48008 41846 94357
57297 91356 -66864
16169 -71020 -13292
78911 79793 91313
13083 44973 -52752
65663 27846 -14969
75961 83797 -52251
48587 -43884 -91899
6440 53662 -91406
34558 45479 -21825
58217 96795 59322
35564 -41779 -18998
25766 27455 52732
11285 -16171 19575
51006 -85366 -73102
60775 6467 75009
22635 -90405 44334
56473 20236 98794
60688 -14931 -9264
66701 52044 -5285
11162 -13547 -46770
36096 -59901 -80358
73278 49831 96309
38610 -26025 -54984
1312 53625 -69100
54396 -39145 76951
37176 52098 6773
12665 -6883 -1355
4856 78518 -40032
56240 -64927 93769
58269 -94205 74665
48348 31958 85372
51049 -93699 -45179
40061 78107 -13038
29138 11681 -81844
17140 -71670 -69126
37924 -19332 49165
3021 -65322 43708
54990 12200 42108
60344 -89716 -87634
2934 1889 -49636
69518 -99547 68195
72218 72797 -20863
58148 20824 64214
69928 -28882 -76096
12063 -35745 20660
41649 -23111 -22088
42324 55218 82556
19716 28190 65736
73646 -14179 7704
59457 -77590 -52630
34705 -99228 37062
41842 -62212 55599
36166 16822 83810
60652 -79550 66926
61819 -68007 17962
53997 -4213 -91834
56681 24209 40157
37770 -54023 28774
5758 47025 -57174
38159 -55901 -24833
57239 19162 -69920
78625 26811 -67473
30480 -37986 75901
73013 64582 33535
64663 -43564 26921
14204 29839 45692
77504 4362 88187
24392 -9603 33998
7712 -36053 94452
10800 65871 -9750
3499 -63532 -63540
23921 19147 53366
25873 80517 21595
51885 -32633 -71968
61629 -60113 19689
72291 44673 -3510
26415 64874 -42110
55910 -80009 2596
64240 -68713 -74238
20240 16651 -83453
38146 14104 95171
60546 -70576 69860
78718 -42185 -34714
33778 -96566 -15095
76711 82900 -96620
47429 -34152 -67953
20536 65100 -39661
20647 -52804 -17805
14454 -43031 93555
52265 -23065 89715
36796 -96907 50829
55815 -24511 92285
47175 -98078 -40662
20788 33249 -41597
5184 -23653 76159
17151 36664 86889
34055 -63246 -50956
78285 -23635 -7773
11715 -17029 -26154
71273 -57240 -1087
53112 -31712 22742
75911 97332 2211
49376 47561 53872
74322 -24513 60146
16573 6612 96069
17924 73503 -57932
63714 -90445 86243
53541 45200 57137
18720 83197 -41357
12334 6162 -96026
77355 74397 20363
29947 -94457 -13766
38688 52787 -13021
33815 -36175 -12500
71770 -12328 68013
69757 -24913 78051
32961 -69972 -27229
12626 4665 -27285
80810 -77289 5461
53795 -82349 85143
30668 30093 69781
54845 2613 27585
50743 98186 -41041
66802 -11826 -84328
29540 70602 16032
14969 -80638 83208
12646 -34510 -59371
58684 93312 -71653
13387 -66829 36653
707 -47200 65379
6507 73758 50213
2757 -529 91943
57586 99936 70852
22140 -45747 -36911
66264 -86103 87441
55383 -62540 -54191
70641 45743 -80570
49731 -31741 79485
17183 78057 72457
53904 -82534 30627
29748 -8242 -56126
1120 62991 -45357
62067 80429 36206
76159 -87128 -40561
39379 -334 57392
103 -22767 42523
60500 -5937 -60175
46561 85865 14366
34440 -44501 39021
5837 -84594 18971
43307 74776 -85190
16066 -55094 57716
72005 -16199 -38060
11999 -75286 71797
29966 86620 87061
28175 -20400 -60754
52860 60762 53290
47651 76256 70963
68594 86176 -2683
16324 8856 83025
19891 53073 25848
42135 -98744 -23435
24702 -73109 16796
10429 -69310 -50148
77243 -29820 57926
15911 -16679 -64988
14456 27446 -10023
3382 -90129 -70885
4743 1020 -32808
10730 58997 -17627
15130 4521 -82547
62308 54825 -61384
35121 -5853 6472
39007 93030 -78108
1307 -89006 48587
29182 51482 83398
19320 -28913 96218
76963 -79026 -23437
57207 3287 38318
25771 7182 -65105
64297 -76140 -57595
72839 -55411 -16152
36750 -21548 27153
74208 69201 47074
28866 6040 -65717
7725 -81291 -94778
53869 34573 37796
46308 71337 -89662
47461 57636 23806
80315 -12180 75409
75357 30264 79325
61232 22314 -47241
28744 50044 99589
70687 34642 -16163
49190 17124 -5866
34823 32611 73218
69927 991 44240
43375 -45692 16636
57454 62128 33796
48666 -10364 -33075
66033 9958 19507
5091 -13836 21255
13052 91932 -6671
21077 68811 -84862
14659 44014 -57117
80942 -36329 -14364
7504 28653 26083
79722 71738 -45675
44640 -14527 17162
49286 45581 -92679
10283 -51806 -36150
4753 61718 84109
54847 97697 55222
80512 5771 72325
24028 -44398 -4600
28939 17228 -84557
45196 577 -58187
10183 35777 59999
42937 -77922 5557
4112 -34480 13381
59163 -78266 30604
2564 32199 60088
65186 -67838 45801
51655 21340 99052
41086 68393 49747
22131 -14107 58582
36656 54039 47241
6322 -67409 -45576
55835 -54858 -86405
33207 -86444 58283
42538 -33670 -22516
62692 -94547 93065
75103 74481 23682
35074 4032 71071
41573 -77220 41304
18913 -35894 16837
77641 82312 -23062
39691 29878 2544
31409 -73122 -23132
59150 75364 -49840
33449 -46967 90894
40439 74696 23281
13454 -41713 41444
45263 73930 -38046
33945 -79486 -5152
48803 83541 61182
51744 -10594 15550
37977 -59407 30214
23674 81230 70312
4922 81398 63059
47874 -28591 70916
15219 67324 -64264
48734 94461 18060
38846 -33324 -42826
5686 36753 90346
21627 -78030 -61858
39461 73318 90031
22481 -98248 -71255
71213 -64136 78634
65162 -10649 86486
46691 97389 25019
47804 -2916 89595
3133 99320 -64935
72660 -12749 96198
1955 293 -17646
55726 91591 65696
63251 -9313 -52569
32556 -33901 -62811
62254 -7841 -23503
18140 75801 76315
38095 43299 57591
55792 -3614 54893
55694 44053 24644
26024 37578 -27728
69988 -6524 6995
70656 -5098 -89979
16228 -50515 -40702
10260 12516 26314
72474 -56867 26509
48645 -61101 -14437
34611 81020 -99456
63068 -78512 24922
1152 -79180 63423
32161 92352 34802
5798 89017 58090
10474 35465 -64273
62980 -40014 -53357
59940 -60295 -38463
74774 -15513 60023
29150 69581 41023
67832 31268 -85353
66355 52224 74498
72914 54998 80459
8846 53162 -30098
73630 -20759 -31668
64754 63776 93179
32987 59155 -4321
65469 1310 18186
60939 64057 -24674
25433 -8483 -95173
34928 99617 52578
67588 26790 -82588
48618 -66029 84548
67725 -84549 28641
16641 33811 -76818
17946 75391 -76365
4373 -90655 -50447
30794 20533 -50072
955 -3812 80908
32857 73701 11566
34063 99581 -39353
22869 -16273 -60820
55316 -5892 14170
20779 10292 -64735
46163 64449 -22358
34749 66502 74935
54883 -13024 -88450
1353 -30758 -61911
48635 -81088 47509
60926 -85793 -13349
55354 -36915 31579
12533 -32783 -65326
17223 -88995 49743
67712 -68921 -63246
53145 -62763 -30292
20248 -43403 50933
6097 -39437 68012
52611 -7945 76971
28126 -70538 -15482
37636 -32733 -41690
59050 161 3919
43998 -80228 25522
52732 98641 -50132
57235 25051 -33199
22960 -87664 -89199
22636 60912 -65129
71698 50722 -70486
72203 23288 46988
70096 -56520 92163
64725 -23394 -1642
26319 71587 -83268
52369 99089 -50439
35202 -98147 6975
13512 -62007 -89810
72758 94763 -43625
27215 88255 93046
76851 -10761 31871
71639 28570 -67789
51153 -95658 -67973
51012 38237 75991
52199 -51540 10452
8741 -55088 -66346
67780 10936 -50151
13164 8393 -2962
38449 -7151 -45770
13432 -42553 -93898
31518 -15062 -66035
61687 -65536 -22968
61551 71579 -95790
53030 -97676 85241
44776 39961 -44854
14321 70548 -40690
67433 -10283 99554
7535 -41972 82335
80960 9570 -21648
66552 2579 5516
61821 -50174 -71566
51957 88279 69086
50663 -13655 -93723
35656 24687 66596
31197 44908 90059
8853 75182 30719
19192 37441 -74173
27756 -22177 69754
42444 97578 -94766
52235 67083 14826
47960 -30407 22919
45045 87726 -35122
6815 -97228 -48408
46915 58939 25246
58296 -18324 65993
54954 85569 38394
4673 94871 -44212
43247 84464 36844
64846 3914 76201
41620 41094 -44529
53008 55242 -48422
26035 62620 51107
9251 17094 -11301
58122 -11865 -19731
44708 71271 21673
52691 -88502 640
60061 29972 -25555
39661 -14407 -70729
27386 34603 58214
75083 48521 -82098
27520 -89279 90011
30507 -34556 -85295
78067 91161 -84752
559 -82435 54180
26542 -98830 89390
32482 87003 -29944
21137 -60825 -26925
27838 -98367 97686
50780 19459 -61301
74068 81923 -61841
33096 4691 37319
6007 -8820 42346
78232 -55871 -25277
2451 -5365 42457
42154 84666 71786
49798 38657 44050
42633 71547 46434
78590 83296 31915
77745 -99105 -42834
73947 -46439 -60019
78886 31860 32998
32988 44445 58009
3421 -14850 -25619
39568 14730 17336
13932 -45448 95839
2112 -15121 -47518
40779 64974 94295
10397 -90275 10631
69438 -34757 -69750
72629 24940 -89345
2494 -53174 -18107
66812 -97460 -40937
11065 -8176 -22968
12824 -30248 -84045
78169 -53969 -53472
54406 90624 28282
54136 -28860 -8680
24502 -6338 -38484
47179 -33415 -98950
17311 -67826 31827
65364 -73354 44038
28257 -97426 -81765
47112 -23869 -24539
46763 84820 38003
4437 4756 70045
51999 -47647 4953
4389 43062 -59942
66117 54511 68563
73148 -26676 -66864
72277 90368 -94572
34326 -20708 -6916
60555 -17865 92295
9186 -51694 -54612
40874 -26583 19060
39646 50036 -50545
41067 -73036 -41071
73023 98727 -35608
63600 77303 -73390
17688 88248 -97822
43092 -11184 17998
18159 -95065 -3594
55800 -57380 -68822
39375 46175 65432
14795 39924 82934
3828 -34634 96309
17847 -98808 92714
32826 -13294 81153
57664 -80688 -5080
59838 -7173 -7292
21735 9528 75567
56915 -43271 -12251
14544 46193 5721
66183 56915 96246
3480 -44628 -91959
8207 -89541 -86880
43141 -61776 -98683
30264 -63957 60004
44288 -71316 -6878
48712 -46487 30965
31924 73881 -64736
80262 44154 -30873
15217 80181 9226
26643 -39453 45112
33198 -83106 98382
17278 42525 -42730
70699 -93586 -6030
61760 -18715 -22850
48217 -3034 -74039
45744 -94315 68199
49219 -14996 -29380
62749 75259 40386
56993 -36203 81040
27076 -65347 95524
53387 -67036 32283
70300 3179 94214
42307 -90992 -19112
66396 -24835 -33896
268 -32103 15828
11680 48141 -10577
67295 51817 84572
40181 47865 -21466
39993 -41594 88043
25173 -76545 13931
73044 -32027 99052
28102 76859 -84515
36125 48840 86534
52871 95351 -41120
23973 77515 84541
47744 67950 62249
12714 -54634 -60262
20508 -86894 66928
41130 -21502 73369
73635 15452 25925
29979 -70980 -27751
50565 50689 -50270
44422 -98360 37629
27738 -45404 -49406
52138 -94258 -72621
7849 81657 64391
57552 26920 10194
77964 70091 42437
35945 73792 50101
41170 -33600 -30786
36608 -33213 81778
40050 44672 89752
22814 99930 17174
26944 23249 -44633
27806 1770 -5523
10379 56687 -65984
70796 -34981 72522
65706 -53746 -50885
43903 39778 50596
58308 6601 -23275
57968 62453 -55348
5155 56606 72989
3485 -43352 -28363
35076 94559 -84071
8913 -53569 -73211
2785 -29599 -97789
18024 -51855 -57772
58407 -26157 43949
7241 -67212 64570
8077 30969 -26581
4649 72396 39049
16679 65081 -18286
21816 64089 29492
28333 49659 -9793
2170 71317 -37419
68227 -40195 65126
13807 -14902 46620
30064 2234 78366
60834 -81602 87841
55374 32188 68675
31108 93205 93916
31393 -95156 56484
17176 -83133 -57816
4307 97239 -99200
32151 79512 67547
38571 55380 34069
37970 22671 65792
42864 36346 -57467
32384 -44687 8831
3675 -48454 -58317
56605 -38813 31802
36007 -69391 16017
70135 30499 11503
61647 35801 49860
304 -86288 -73758
71060 -9796 -16624
31745 -32624 -89914
77826 -49127 -24611
62301 -96016 98289
41595 60192 -87923
27875 -44642 90153
74862 -31067 -22697
59135 57227 14154
51549 27333 33275
39347 -50012 -30037
4411 50885 76813
6162 3400 94526
12136 -26907 55133
12342 -7586 -29904
67567 -61440 49289
64521 94527 31944
63990 -1009 -65467
29847 -84267 60096
60889 50977 44754
20062 -3984 -79886
58228 -94491 -63572
75799 65074 -69824
66913 -39920 42723
23057 -86653 -77739
58984 -90571 28921
30419 68591 88688
11229 -13143 -76825
37834 -56061 73813
61291 -48004 -45533
57441 -94440 36001
7165 -32060 -60074
21125 93190 69422
20364 -83171 10592
60030 -72823 42201
71532 -93421 -57505
29870 55857 -27158
51092 8830 -6732
44058 17304 12683
4898 -30463 21939
25763 99108 73062
71354 -2626 38472
35659 -80770 -28657
51835 83638 22328
35629 -61663 2967
31896 72912 87233
61986 89427 -77114
8023 -94745 -12806
44001 75364 23728
13863 88647 24356
63343 83934 -36823
33793 -86891 18535
63266 98139 -4105
25483 -42093 -58964
66667 -67294 -67459
53252 1599 -9339
8080 -10213 -59415
2313 74918 35077
5191 -59968 -32351
67608 35209 -87418
61161 41169 -66777
46470 78022 55941
80187 -59505 73594
41658 -18050 266
68967 87823 12906
56825 -29789 -16068
33787 -38496 -66941
40182 -52778 -68296
6850 -41979 58507
38112 45152 73574
48586 33841 -48244
71618 -29180 -92401
21094 97626 72624
29411 -60184 48983
61107 22111 -15095
9171 7554 96359
48932 -68122 -43141
8372 -62029 38392
71962 31918 26076
35696 35193 85052
53758 88397 -43632
8976 -3635 -53340
46279 -64756 57551
33830 99681 -57153
71874 25485 -8852
38589 16932 67648
73375 5944 -3126
1543 -43568 -59413
76378 30149 26494
51454 -84156 29409
78582 -43112 -33253
46031 -45800 16166
1225 46374 87314
78737 10943 -73807
19162 -29997 40535
20494 -34045 -32406
21583 -80398 51720
64705 16847 88151
33124 -35257 -45555
39562 87108 9398
54788 -60757 -25466
9756 20772 -85267
40040 42286 17954
48433 -99381 -79702
47963 94729 48635
72897 2981 -83098
32112 8568 -83606
33020 47993 62011
57241 -76314 -3441
45053 17353 40645
27798 -8649 -57942
50158 -99263 96186
4902 55444 -16410
55146 76436 -46566
28855 26732 -84240
43147 30324 53758
67877 -15780 92776
26625 -30164 25060
55291 34481 -1294
64961 -66849 -26106
73113 -8601 -74524
76308 77059 24875
4610 4937 44896
80525 -913 -75337
46682 -54373 -31619
80565 15319 -40275
62432 63309 92082
55840 50641 -17793
36849 -60000 -64667
45589 15824 -4649
64609 -27187 -94762
24632 -55418 -4667
62530 -14748 -19614
6690 48499 -3843
34780 -35322 -15633
15946 -13545 -11703
64992 -85314 48155
38528 -94640 -5215
19170 -11250 50913
79681 44040 -72637
34461 -94503 -40731
79100 -9974 44575
17276 62783 -92481
73041 -91988 16513
56242 45795 -35196
73813 10246 49213
15260 40159 -16087
30702 57815 -91801
26073 -56690 -44185
28203 96299 -16157
73647 13579 62538
37577 67877 83192
46900 -87063 -68452
46867 -4248 26446
68489 -66221 61367
1715 525 -30148
59670 -70443 -99992
33470 47456 -32208
14999 63926 -34297
55766 -5646 -31917
56857 -15048 7548
14428 -26636 30211
56830 -25349 -67948
25115 -74141 -94826
33704 -8579 -74538
35476 16942 -63469
39581 -41115 11855
58222 47635 -46540
51294 27039 -58102
50231 9108 -32942
66620 42930 94928
69470 -39975 -23353
76442 -46719 54234
14895 86895 -67655
64022 23376 2473
18002 -42919 41190
78948 -95491 -38196
64531 -4732 67315
67455 81711 -12209
45818 -43813 94563
17166 -51034 -50884
68800 -68164 39472
69355 93642 54772
841 49440 24053
39002 -66541 -80786
30251 -52421 -24292
43355 -97143 -28334
69661 19373 -54104
52962 -83686 72172
75531 -6308 10059
31232 -95849 86576
45012 -91478 -28559
41472 27866 45262
43674 -53890 64411
35436 -55331 35463
66783 -85452 -90700
52933 -49594 -45131
65974 97948 19739
69142 -29245 -76414
30615 80703 -16648
77443 60819 -14154
55735 4387 -97651
52271 8230 -22188
21550 10920 18620
79793 36118 -85619
56470 56806 -56872
3012 -63117 -43115
44374 21865 -81130
24236 64731 84345
52281 -93139 50224
27168 -25906 18596
51164 51370 7834
188 -31514 -45230
58693 86891 -67540
65505 -61683 -77661
78990 39202 64115
41653 -96014 -10919
50996 88453 40389
26235 -45717 20929
66627 -72057 -87873
56250 -81846 53949
10747 -33489 -65803
76795 -87213 -1713
22279 16401 -63128
80298 90937 46568
34021 5502 38215
73459 -11794 38739
78605 -5268 -78181
75840 -66770 81622
34755 -85537 80164
45236 -7646 38034
53671 60891 3930
32924 -10069 4286
45843 -64490 -28922
61549 -30630 76639
19318 -81217 -6222
78085 -26548 -61859
59435 -1911 8647
66041 -73856 25566
64236 -9201 -6525
72204 65467 33784
30606 -42507 92240
65465 67714 -21797
68725 -4211 41518
64329 -11899 58829
20280 18671 38719
7662 44043 34081
75753 53068 70577
28313 -64817 -28244
35645 54313 -91772
36699 -15558 -65939
747 -77640 -21252
32253 26945 93073
12279 -46270 -35491
68466 -93045 -16380
52400 -32641 -53913
66412 -57532 62143
60240 -50864 67871
26908 -7854 41742
77323 -54100 1975
77370 -99971 31574
62023 96068 43604
80772 -61787 34916
49303 80091 7632
32359 -91534 57194
43064 -1346 22037
80060 -64027 43120
22554 82633 33083
37909 -22610 -70059
33247 51219 61089
14993 -21473 62354
71542 -41259 31488
33000 84939 16753
57811 -36079 65282
74158 -97368 -21660
72684 26910 105
60357 933 83043
21619 -41123 14298
7819 76015 52286
14175 63557 -81173
80313 72019 8497
18756 -91331 -80896
43566 559 -34476
50431 52040 -17991
310 45267 81626
80414 25414 -45982
54938 -80308 76066
55103 1613 -80541
37472 97387 63715
69063 -48231 -93667
50054 -64612 -76639
38206 35277 -71358
14411 70050 -29706
65093 -36070 -28855
51890 50562 -83147
69415 18746 -26434
79210 95760 41231
5069 -62944 568
70191 73938 -12983
63916 34078 -17123
45149 -39240 3064
52730 -49099 -25934
63726 -65970 -87505
16766 38131 -87407
73381 32001 -19683
15957 59492 -97516
42407 -15902 81957
60490 19890 -9092
9342 1121 -99893
14711 -51419 -7438
77231 -27981 -5723
254 -32906 93901
48169 5928 52146
65742 20220 65360
65651 83543 -64705
23897 4837 43065
41723 3434 2076
39717 82062 72162
2373 -56358 68211
32147 85837 -18930
34356 92611 57369
57782 -66843 72241
63837 96355 -33247
69795 87336 -45880
35931 23382 25102
28158 99159 49337
26392 73861 73863
15705 38791 -6960
30084 67931 -5534
29055 -32964 -12551
38761 -65475 -7634
4120 38100 74466
32904 -75936 -8751
58386 -28814 64933
63188 6382 -25522
4715 -94694 16401
76613 25441 -21130
69377 -69358 57701
77448 -26716 -2022
12387 -69519 -34220
60692 1352 48965
36720 -72307 97001
28002 10744 60307
80703 15168 98045
3682 98699 -32514
29502 -78934 -29798
72674 -89389 -68920
19490 -38066 77237
30651 35071 -91462
21719 70279 58624
71952 23455 25269
65331 -73628 -2672
3941 5912 18166
30095 4269 33290
18917 -26673 47004
11264 72569 -28780
23816 -46025 -20302
52681 -28881 14247
10004 -54100 82285
15965 -60679 27174
50550 -72833 -50152
65588 -86781 33173
796 -13091 93102
50314 7829 6871
23270 65192 49770
35227 90194 15442
80844 -89044 74382
27913 -95285 77686
70145 -39491 -17083
12692 56048 -53952
6984 94957 -77867
38227 -60259 85740
6424 67070 -37522
43245 65275 93157
2894 86255 -29756
54293 30508 -84712
23710 69334 -22851
18981 44194 45858
45991 -56589 -60998
33702 11530 5075
73379 -89709 613
9268 63228 -72788
60967 -10270 -10148
41856 -17031 97799
1035 58645 39932
25971 34141 70087
8218 46758 -52697
28288 -8725 76807
6845 -72818 -3327
47786 75965 5888
8608 36671 15312
43257 94938 -46722
78188 -93474 -91146
61019 -37690 -75629
18493 -52593 -52423
35623 -40774 39167
28312 -4509 80443
6419 -96858 -66423
47199 -42859 47838
269 2297 -72493
16345 -73429 23832
30643 -45566 28767
70921 76304 -28564
33929 68184 23986
69599 -57588 -39913
11337 36247 33435
54378 -8605 -93857
16974 89175 874
12280 -24350 -97374
37170 -32310 -71743
40590 38680 -31332
57190 68419 22150
57309 14244 31312
19347 -95972 -19495
71675 -44103 -27356
17262 9884 54507
42913 32441 21748
38198 -62308 -3850
3903 42329 48686
65417 -55687 85450
67866 -12499 91649
20277 86967 1613
32593 60584 -27436
58721 -47529 38054
23558 34454 36923
3979 -78337 -34732
24427 -75353 3526
28241 82028 -67809
23299 1673 76528
72827 -809 -96881
12812 -97396 89402
69266 -34472 -33652
10022 18955 52115
40969 -66619 -5206
64654 3948 -89827
48443 76190 28207
72725 6277 -83834
16007 43845 -84483
31140 -51833 -24452
26152 -43381 47816
37950 39064 -22943
74414 -91255 953
10084 52140 -16954
5836 53237 -1043
21401 42026 95441
56888 27296 22703
14081 62785 54186
47552 49697 -3612
23470 -86161 -94096
66381 63525 -76976
7519 17081 63598
30775 32265 -80058
68779 62987 78391
25170 21367 99927
42401 -79940 32561
61893 92465 67887
63265 7107 -19137
46421 -36078 50665
14829 -72095 -5712
8653 14108 -77888
38424 -66446 94976
17079 98792 89416
30602 22802 59432
60908 -16251 3989
7524 -28140 -2704
4088 96139 -8656
59767 -51502 -24127
67272 32517 75671
24437 35357 35909
19536 -23084 -5841
32689 439 -89954
64485 -38670 52643
36788 3936 40625
30707 94953 -3637
49628 -20866 8017
13119 -28327 -78708
70679 30429 48170
49549 -20477 52617
12802 -48524 -95976
1098 85048 -25724
60998 -38161 -22915
31297 -1491 -19858
30306 -80587 -65194
74637 6935 -54957
33536 -72023 61909
70326 81754 -80445
7995 -26271 75429
24243 36086 -40500
20601 61054 -12944
75309 -17762 -45999
13187 3582 55413
35282 -43952 -45588
50855 -43852 96942
16875 68092 -23304
65310 -28734 87242
24493 -52529 -30775
17561 53260 81024
58909 99693 72625
9386 18162 -77957
59424 30663 -61217
34286 44956 38607
4094 90252 -82408
17944 -64428 -75576
34684 62183 -54855
23623 -82198 -28164
6491 -12112 60879
31968 18954 -21703
31226 13692 -76638
74374 -38920 42982
32136 -93180 8759
4988 26172 -8043
53958 20258 -4664
49093 77636 91983
49934 79747 -60805
18683 30079 51898
58182 -80715 -30355
389 -3146 -80578
43052 10167 85095
58738 -49340 19362
8662 33605 51531
13116 -27672 68813
18787 -70440 -49128
4156 -72690 75615
1087 94484 82125
10467 -42312 -42714
17063 5551 -49674
36410 -79440 59309
51381 -27874 -76982
66994 -22181 -91345
77429 -7457 -17968
10487 50399 71160
47181 -76972 58677
45074 83452 -5005
50076 62530 -25016
6386 -10590 77469
27493 -89758 62358
14720 85936 8465
62451 -34053 -78472
65372 59258 -20040
20281 -85513 60829
64321 -36447 -89872
21211 75678 10300
61911 84061 82898
42857 76036 -45212
59282 19236 71510
15997 -61008 -29950
32944 -19497 -13314
77721 41969 -13695
5387 -27442 -76056
27689 -54838 12459
41565 74274 75547
53414 -12633 76552
45228 -62472 -11109
49763 59279 -47823
72458 70243 48756
39579 -25046 -30400
58520 32839 97247
34944 -20505 -73261
40991 -91220 79101
9334 20435 -58948
36342 -75487 9730
32067 9989 73809
47721 -96515 18308
59396 -2830 38396
71414 -42838 -5174
30845 -7325 28585
73502 -59947 -38976
20284 -28659 -1689
40163 85661 70379
24480 -93466 -10979
14649 69969 35129
12658 85271 -74449
70271 25094 -70750
24650 24495 -54862
7610 -34991 -92551
45513 -58896 -34422
59426 -22066 -70516
30363 -49260 -25740
21373 99406 93115
6451 -60669 67747
20025 24757 83106
38325 -87129 -33966
74973 72534 41772
47848 9163 67563
67900 -19708 -38963
28122 -4986 -53908
50006 83862 43917
22672 -73417 -54117
39695 93489 37911
63093 92050 -27960
9429 48473 -48883
16812 65405 20793
13265 1762 -32482
50528 -85217 -48962
80404 -6437 99465
51066 823 84102
45272 12725 -59446
29770 -55063 -99685
22808 72756 -43312
80436 46784 29176
11305 48497 -48002
67703 -59311 -37839
4055 75448 -77554
39961 9036 10758
41157 -87097 94479
41851 34935 49526
3202 -84538 -60891
74857 -32870 -24842
79003 -64652 -73492
10831 79711 82884
69195 23889 -14718
42829 -72789 -45840
1011 -77359 -25541
65906 41145 -36087
33693 -93075 12025
32485 -63325 -22320
76696 79794 -31309
32075 15423 -75095
24522 -35298 47176
65599 51954 51454
3543 -54941 -7131
28017 66733 87570
77539 -58801 79229
54617 -46622 81229
48811 2394 -29380
36954 -85582 -4317
79671 -48410 -93953
36878 55755 72345
79018 -74867 86118
64646 14035 -65609
38354 -43694 -58165
40839 45888 -93267
21599 56971 51308
53661 28205 -44765
9537 -80982 61796
57546 87569 -23778
42547 -79088 -11233
52144 73164 -83381
8041 -54026 -83665
26267 -5743 -73398
71206 -87710 29042
6139 31660 26276
32992 -57440 28654
20974 -50582 -7489
69994 5346 27955
33468 57091 -20851
62756 -5898 -97922
72898 26986 -28527
69214 -25970 85360
54914 69219 -78236
4723 -66687 29287
69880 -11642 -72331
32301 -84563 41110
17372 -81965 -17961
36103 46648 3687
42803 1474 32829
80147 88888 12439
71858 -76414 -50124
30136 -67002 -73397
17003 -13106 87792
38664 33477 -79670
32086 -59256 82599
51124 86792 74000
13813 61351 -43900
61796 52882 98596
56596 -93006 81335
15106 -21891 -29658
40421 85135 -3702
76049 -85933 -44890
18404 2283 -40763
33768 33017 -92930
71440 -103 88539
31285 36803 58221
11823 75873 -95606
8489 9216 -89140
28077 -47066 29363
50424 12860 -91803
53514 89653 20419
54414 31758 -64143
78036 17223 -27166
13725 40968 20306
45674 64136 -72424
55390 -26985 62142
38260 19128 -39939
13923 18942 44764
46818 -53359 64886
28852 41554 -4943
17826 52142 -14217
3285 99704 -83568
7776 86620 -27497
19281 56398 -87157
70004 -75946 46454
48778 -5180 -31653
31806 63622 -26457
41412 50169 49101
44941 -17537 71456
33116 -12401 31589
20446 -38266 -75646
65720 98788 -41594
64686 -37330 -72893
74783 -12017 -9999
33701 17109 -84008
2998 89777 -17032
36445 -6908 -52512
21887 92409 -82231
80462 -44431 -22382
40143 -72682 88217
45426 -80288 42938
58124 89049 80289
36366 58061 -90738
29769 4964 5736
5806 -13669 -79541
59827 42352 34282
79435 17513 30536
46423 -7112 55552
69135 -75332 58287
77836 -27574 88953
38693 -92422 67643
71023 50059 -45722
31596 -21312 -33717
37479 -31791 99496
21898 19905 -93735
5901 75029 -96546
22340 -99495 24990
20529 -67008 676
28297 -99700 -31341
19604 45941 71568
49968 -65573 -74544
17575 84016 -28670
23632 -85264 74418
57418 -74622 16616
67027 65444 -12101
63583 24077 45631
69732 -53478 24164
79697 33013 45364
23512 -52166 66735
29945 -93452 -38349
18821 -67086 -40513
68712 -17967 -54313
55416 -95119 91159
9731 32885 -26206
54768 44105 -35422
9361 35396 -82654
68772 66465 -15547
20639 -35912 12223
53148 60682 9710
52393 77189 3539
20261 83062 -84231
19767 44778 85707
29744 -33698 62739
17488 81602 -28682
37616 51327 -67361
27413 -50670 91958
16906 -62726 87541
71231 -94670 16371
44183 772 -83190
49370 -78583 45898
47330 -38677 -34004
43836 -54983 -7853
1856 45849 -19607
78481 -1469 25426
46948 -10927 3609
63463 -87228 55453
43143 40554 52339
22850 36777 29394
58968 -66762 -22834
46525 47642 -38689
37377 -35870 66326
30704 -4140 65728
5325 43711 -80053
74600 -60627 -26077
10086 30187 -58127
69256 -17967 -9695
58131 42991 -25391
42147 57750 -72786
6788 79910 -22710
21554 66978 13788
72042 -90187 83742
62628 40201 -91501
9081 -53665 -45897
43698 -73034 -7622
74870 -10702 52562
61258 -89259 42994
64854 -99094 21427
65218 -58100 -36076
22839 51596 -12226
41276 55940 80139
78813 1292 -64007
75240 36800 -75650
73980 -82154 30623
36605 -822 26929
46040 -12315 -31386
67021 85906 -57062
48975 8606 3370
